StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,answerA2,diffA2,answerA3,diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion,flip
20/09/2021 16:20,20/09/2021 16:59,IP Address,201.143.103.156,100,2299,True,20/09/2021 16:59,R_1OjBcAbMbDHBmeE,32.44000244,-114.8268967,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,13,hard,E,E,E,WHERE,21.79,22.56,51.36,1,460,E,WHERE_E_H,E_H,3,144.341,12,9.79,44,-21.44,46,5.36,Neither agree nor disagree,0,1,2,4,539,nf
20/09/2021 17:11,20/09/2021 17:35,IP Address,201.110.212.70,100,1480,True,20/09/2021 17:35,R_2VqEUEIvdhe3hiz,19.23910522,-99.59860229,anonymous,EN,61,electricity consumption,gps on,engine temperature gte 42.31,h0v0,3,easy,M,E,M,WHAT_Qn,50.13,44.19,37.46,1,256,M,WHAT_Qn_M_E,M_E,3,99.719,55,-4.87,48,-3.81,36,1.46,Agree,1,4,4,4,540,nf
20/09/2021 17:11,20/09/2021 17:35,IP Address,201.110.212.70,100,1480,True,20/09/2021 17:35,R_2VqEUEIvdhe3hiz,19.23910522,-99.59860229,anonymous,EN,6,suspension force,gps on,wiper on gte 1,h0v0,3,medium,H,E,H,WHAT_Qn,45.86,46.62,39.31,1,349,H,WHAT_Qn_H_M,H_M,2,138.282,40,5.86,45,1.62,38,1.31,Agree,1,4,4,4,541,nf
20/09/2021 17:11,20/09/2021 17:35,IP Address,201.110.212.70,100,1480,True,20/09/2021 17:35,R_2VqEUEIvdhe3hiz,19.23910522,-99.59860229,anonymous,EN,12,suspension force,gps on,wiper on gte 1,h0v0,13,hard,H,M,H,WHAT_Qn,24.83,23.06,63.69,1,431,H,WHAT_Qn_H_H,H_H,3,170.347,30,-5.17,65,-41.94,23,40.69,Agree,1,5,3,5,542,nf
20/09/2021 17:11,20/09/2021 17:35,IP Address,201.110.212.70,100,1480,True,20/09/2021 17:35,R_2VqEUEIvdhe3hiz,19.23910522,-99.59860229,anonymous,EN,38,electricity consumption,wiper on,radio on gte 1,h0v0,5,easy,M,E,H,WHAT_Ql,15.47,15.47,68.41,-1,292,E,WHAT_Ql_E_E,E_E,5,96.176,65,-49.53,15,0.47,65,3.41,Disagree,1,4,4,5,543,nf
20/09/2021 17:11,20/09/2021 17:35,IP Address,201.110.212.70,100,1480,True,20/09/2021 17:35,R_2VqEUEIvdhe3hiz,19.23910522,-99.59860229,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,M,E,M,WHAT_Ql,18.8,54.18,32.02,1,364,E,WHAT_Ql_E_M,E_M,5,150.744,70,-51.2,52,2.18,33,-0.98,Disagree,0,5,4,4,544,nf
20/09/2021 17:11,20/09/2021 17:35,IP Address,201.110.212.70,100,1480,True,20/09/2021 17:35,R_2VqEUEIvdhe3hiz,19.23910522,-99.59860229,anonymous,EN,6,suspension force,gps on,wiper on gte 1,h0v0,13,hard,H,E,H,WHAT_Ql,30.4,51.6,58.45,1,457,E,WHAT_Ql_E_H,E_H,5,128.332,72,-41.6,51,0.6,60,-1.55,Disagree,0,4,5,4,545,nf
20/09/2021 17:11,20/09/2021 17:35,IP Address,201.110.212.70,100,1480,True,20/09/2021 17:35,R_2VqEUEIvdhe3hiz,19.23910522,-99.59860229,anonymous,EN,54,suspension force,radio on,gps on gte 1,h0v0,5,easy,E,H,M,WHERE,31.05,29.82,69.15,1,309,M,WHERE_M_E,M_E,0,125.137,15,16.05,18,11.82,49,20.15,Neither agree nor disagree,0,3,3,4,546,nf
20/09/2021 17:11,20/09/2021 17:35,IP Address,201.110.212.70,100,1480,True,20/09/2021 17:35,R_2VqEUEIvdhe3hiz,19.23910522,-99.59860229,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h0v0,2,medium,H,H,E,WHERE,17.41,16.49,15.72,1,387,E,WHERE_E_M,E_M,2,155.029,40,-22.59,10,6.49,22,-6.28,Agree,1,4,4,5,547,nf
20/09/2021 17:11,20/09/2021 17:35,IP Address,201.110.212.70,100,1480,True,20/09/2021 17:35,R_2VqEUEIvdhe3hiz,19.23910522,-99.59860229,anonymous,EN,6,suspension force,gps on,wiper on gte 1,h0v0,13,hard,H,E,H,WHERE,36.34,36.55,58.57,1,484,H,WHERE_H_H,H_H,1,104.082,40,-3.66,46,-9.45,57,1.57,Disagree,0,3,4,3,548,nf
20/09/2021 16:26,20/09/2021 17:38,IP Address,90.203.208.167,100,4281,True,20/09/2021 17:38,R_OJCtuohTL22X8NH,51.52450562,-0.156692505,anonymous,EN,6,suspension force,gps on,radio on gte 1,h0v0,5,easy,H,E,H,WHAT_Qn,43.17,46.62,69.51,1,268,H,WHAT_Qn_H_E,H_E,3,629.474,40,3.17,45,1.62,70,-0.49,Neither agree nor disagree,0,1,1,2,549,nf
20/09/2021 16:26,20/09/2021 17:38,IP Address,90.203.208.167,100,4281,True,20/09/2021 17:38,R_OJCtuohTL22X8NH,51.52450562,-0.156692505,anonymous,EN,31,electricity consumption,gps on,radio on gte 1,h0v0,5,medium,M,H,E,WHAT_Qn,47.75,44.19,48.36,1,330,M,WHAT_Qn_M_M,M_M,2,178.152,42,5.75,38,6.19,47,1.36,Agree,1,2,1,3,550,nf
20/09/2021 16:26,20/09/2021 17:38,IP Address,90.203.208.167,100,4281,True,20/09/2021 17:38,R_OJCtuohTL22X8NH,51.52450562,-0.156692505,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHAT_Qn,59.22,56.78,48.69,1,432,H,WHAT_Qn_H_H,H_H,2,176.757,52,7.22,55,1.78,48,0.69,Disagree,0,1,2,3,551,nf
20/09/2021 16:26,20/09/2021 17:38,IP Address,90.203.208.167,100,4281,True,20/09/2021 17:38,R_OJCtuohTL22X8NH,51.52450562,-0.156692505,anonymous,EN,6,suspension force,gps on,radio on gte 1,h0v0,5,easy,H,E,H,WHAT_Ql,34.68,51.6,66.59,1,295,E,WHAT_Ql_E_E,E_E,5,214.689,29,5.68,52,-0.4,62,4.59,Disagree,0,3,4,3,552,nf
20/09/2021 16:26,20/09/2021 17:38,IP Address,90.203.208.167,100,4281,True,20/09/2021 17:38,R_OJCtuohTL22X8NH,51.52450562,-0.156692505,anonymous,EN,38,electricity consumption,wiper on,radio on gte 1,h0v0,5,medium,M,E,H,WHAT_Ql,12.27,15.47,40.28,-1,373,E,WHAT_Ql_E_M,E_M,4,180.918,14,-1.73,16,-0.53,36,4.28,Disagree,1,3,4,3,553,nf
20/09/2021 16:26,20/09/2021 17:38,IP Address,90.203.208.167,100,4281,True,20/09/2021 17:38,R_OJCtuohTL22X8NH,51.52450562,-0.156692505,anonymous,EN,68,fuel consumption,gps on,wiper on gte 1,h0v0,12,hard,E,M,E,WHAT_Ql,20.16,46.04,54.22,-1,434,M,WHAT_Ql_M_H,M_H,2,235.6,25,-4.84,52,-5.96,60,-5.78,Agree,0,2,2,3,554,nf
20/09/2021 16:26,20/09/2021 17:38,IP Address,90.203.208.167,100,4281,True,20/09/2021 17:38,R_OJCtuohTL22X8NH,51.52450562,-0.156692505,anonymous,EN,12,suspension force,gps on,heating on gte 1,h0v0,4,easy,H,M,H,WHERE,22.91,23.34,84.76,-1,323,H,WHERE_H_E,H_E,4,146.973,25,-2.09,30,-6.66,83,1.76,Neither agree nor disagree,0,3,2,4,555,nf
20/09/2021 16:26,20/09/2021 17:38,IP Address,90.203.208.167,100,4281,True,20/09/2021 17:38,R_OJCtuohTL22X8NH,51.52450562,-0.156692505,anonymous,EN,38,electricity consumption,wiper on,radio on gte 1,h0v0,6,medium,M,E,H,WHERE,11.28,21.08,29.29,1,400,H,WHERE_H_M,H_M,3,1028.717,12,-0.72,25,-3.92,37,-7.71,Agree,1,2,1,3,556,nf
20/09/2021 16:26,20/09/2021 17:38,IP Address,90.203.208.167,100,4281,True,20/09/2021 17:38,R_OJCtuohTL22X8NH,51.52450562,-0.156692505,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h0v0,12,hard,H,H,E,WHERE,15.1,16.49,56.91,1,468,E,WHERE_E_H,E_H,2,266.921,15,0.1,20,-3.51,40,16.91,Agree,1,2,1,2,557,nf
20/09/2021 15:26,20/09/2021 15:44,IP Address,187.194.105.13,78,1073,False,27/09/2021 15:44,R_2cbXrckzpDm1M15,,,anonymous,EN,69,engine temperature,radio on,gps on gte 1,h0v0,4,easy,M,E,E,WHAT_Qn,66.3,64.01,55.35,1,247,M,WHAT_Qn_M_E,M_E,3,57.49,75,-8.7,65,-0.99,55,0.35,Agree,1,4,3,3,558,nf
20/09/2021 15:26,20/09/2021 15:44,IP Address,187.194.105.13,78,1073,False,27/09/2021 15:44,R_2cbXrckzpDm1M15,,,anonymous,EN,34,suspension force,gps on,wiper on gte 1,h0v0,5,medium,E,H,H,WHAT_Qn,24.78,27.34,56.34,-1,345,E,WHAT_Qn_E_M,E_M,4,76.236,25,-0.22,20,7.34,24,32.34,Agree,0,2,4,2,559,nf
20/09/2021 15:26,20/09/2021 15:44,IP Address,187.194.105.13,78,1073,False,27/09/2021 15:44,R_2cbXrckzpDm1M15,,,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHAT_Ql,5.84,78.73,12.38,1,271,E,WHAT_Ql_E_E,E_E,2,86.641,90,-84.16,78,0.73,12,0.38,Disagree,0,3,4,5,560,nf
20/09/2021 15:26,20/09/2021 15:44,IP Address,187.194.105.13,78,1073,False,27/09/2021 15:44,R_2cbXrckzpDm1M15,,,anonymous,EN,41,engine temperature,radio on,wiper on gte 1,h0v0,9,medium,H,E,M,WHAT_Ql,1.62,3.7,30.09,1,367,E,WHAT_Ql_E_M,E_M,2,87.347,30,-28.38,3,0.7,27,3.09,Neither agree nor disagree,0,4,3,3,561,nf
20/09/2021 15:26,20/09/2021 15:44,IP Address,187.194.105.13,78,1073,False,27/09/2021 15:44,R_2cbXrckzpDm1M15,,,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h0v0,13,hard,E,M,M,WHAT_Ql,30.11,56.7,59.05,-1,443,M,WHAT_Ql_M_H,M_H,3,109.012,100,-69.89,60,-3.3,40,19.05,Neither agree nor disagree,0,5,5,3,562,nf
20/09/2021 15:26,20/09/2021 15:44,IP Address,187.194.105.13,78,1073,False,27/09/2021 15:44,R_2cbXrckzpDm1M15,,,anonymous,EN,63,engine temperature,gps on,heating on gte 1,h0v0,6,medium,E,E,M,WHERE,38.59,32.02,37.53,1,388,M,WHERE_M_M,M_M,4,105.664,9,29.59,10,22.02,35,2.53,Neither agree nor disagree,0,2,3,4,563,nf
29/09/2021 12:44,29/09/2021 13:07,IP Address,37.30.2.11,100,1369,True,29/09/2021 13:07,R_pfKmEWM1WWm3X69,52.39619446,16.92930603,anonymous,EN,33,engine temperature,gps on,heating on gte 1,h0v0,4,easy,H,H,E,WHAT_Qn,55.98,64.92,14.42,-1,252,H,WHAT_Qn_H_E,H_E,5,105.923,59,-3.02,79,-14.08,17,-2.58,Disagree,1,5,5,4,564,nf
29/09/2021 12:44,29/09/2021 13:07,IP Address,37.30.2.11,100,1369,True,29/09/2021 13:07,R_pfKmEWM1WWm3X69,52.39619446,16.92930603,anonymous,EN,61,electricity consumption,gps on,radio on gte 1,h0v0,6,medium,M,E,M,WHAT_Qn,45.52,44.19,64.44,1,337,M,WHAT_Qn_M_M,M_M,3,65.503,83,-37.48,88,-43.81,43,21.44,Agree,1,3,3,1,565,nf
29/09/2021 12:44,29/09/2021 13:07,IP Address,37.30.2.11,100,1369,True,29/09/2021 13:07,R_pfKmEWM1WWm3X69,52.39619446,16.92930603,anonymous,EN,2,suspension force,wiper on,heating on gte 1,h0v0,13,hard,H,H,M,WHAT_Qn,37.91,27.05,21.95,-1,423,H,WHAT_Qn_H_H,H_H,2,51.697,45,-7.09,25,2.05,32,-10.05,Agree,0,4,3,4,566,nf
29/09/2021 12:44,29/09/2021 13:07,IP Address,37.30.2.11,100,1369,True,29/09/2021 13:07,R_pfKmEWM1WWm3X69,52.39619446,16.92930603,anonymous,EN,72,fuel consumption,gps on,radio on gte 1,h0v0,2,easy,E,M,H,WHAT_Ql,0,24.51,4.63,1,290,M,WHAT_Ql_M_E,M_E,2,45.133,14,-14,18,6.51,2,2.63,Agree,1,5,5,5,567,nf
29/09/2021 12:44,29/09/2021 13:07,IP Address,37.30.2.11,100,1369,True,29/09/2021 13:07,R_pfKmEWM1WWm3X69,52.39619446,16.92930603,anonymous,EN,12,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,M,H,WHAT_Ql,5.92,24.74,26.8,1,377,M,WHAT_Ql_M_M,M_M,2,35.613,9,-3.08,37,-12.26,45,-18.2,Agree,1,5,4,4,568,nf
29/09/2021 12:44,29/09/2021 13:07,IP Address,37.30.2.11,100,1369,True,29/09/2021 13:07,R_pfKmEWM1WWm3X69,52.39619446,16.92930603,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,6,hard,H,E,E,WHAT_Ql,12.54,33.52,41.76,1,439,E,WHAT_Ql_E_H,E_H,5,104.322,62,-49.46,48,-14.48,62,-20.24,Disagree,0,4,4,4,569,nf
29/09/2021 12:44,29/09/2021 13:07,IP Address,37.30.2.11,100,1369,True,29/09/2021 13:07,R_pfKmEWM1WWm3X69,52.39619446,16.92930603,anonymous,EN,41,engine temperature,radio on,heating on gte 1,h0v0,3,easy,H,E,M,WHERE,38.72,37.89,85.71,1,313,M,WHERE_M_E,M_E,2,217.026,96,-57.28,37,0.89,99,-13.29,Neither agree nor disagree,0,4,2,5,570,nf
29/09/2021 12:44,29/09/2021 13:07,IP Address,37.30.2.11,100,1369,True,29/09/2021 13:07,R_pfKmEWM1WWm3X69,52.39619446,16.92930603,anonymous,EN,29,engine temperature,radio on,heating on gte 1,h0v0,4,medium,E,H,E,WHERE,12.55,14.99,42.35,1,381,E,WHERE_E_M,E_M,3,39.93,44,-31.45,52,-37.01,53,-10.65,Disagree,0,3,2,5,571,nf
29/09/2021 12:44,29/09/2021 13:07,IP Address,37.30.2.11,100,1369,True,29/09/2021 13:07,R_pfKmEWM1WWm3X69,52.39619446,16.92930603,anonymous,EN,72,fuel consumption,gps on,wiper on gte 1,h0v0,9,hard,E,M,H,WHERE,35.7,40.55,50.39,1,479,H,WHERE_H_H,H_H,2,68.04,35,0.7,78,-37.45,79,-28.61,Neither agree nor disagree,0,3,1,4,572,nf
29/09/2021 12:50,29/09/2021 13:08,IP Address,189.191.24.224,100,1081,True,29/09/2021 13:08,R_2Y8RMTs54ZVXEMp,19.68299866,-99.01309967,anonymous,EN,68,fuel consumption,gps on,heating on gte 1,h0v0,4,easy,E,M,E,WHAT_Qn,41.86,43.35,34.65,-1,245,E,WHAT_Qn_E_E,E_E,2,58.866,36,5.86,40,3.35,36,-1.35,Agree,0,5,5,4,573,nf
29/09/2021 12:50,29/09/2021 13:08,IP Address,189.191.24.224,100,1081,True,29/09/2021 13:08,R_2Y8RMTs54ZVXEMp,19.68299866,-99.01309967,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,7,medium,E,E,E,WHAT_Qn,37.74,42.6,33.93,1,325,E,WHAT_Qn_E_M,E_M,3,60.456,35,2.74,40,2.6,31,2.93,Neither agree nor disagree,0,2,4,4,574,nf
29/09/2021 12:50,29/09/2021 13:08,IP Address,189.191.24.224,100,1081,True,29/09/2021 13:08,R_2Y8RMTs54ZVXEMp,19.68299866,-99.01309967,anonymous,EN,14,engine temperature,gps on,wiper on gte 1,h0v0,6,hard,M,M,E,WHAT_Qn,19.49,23.96,67.73,1,410,M,WHAT_Qn_M_H,M_H,5,73.446,26,-6.51,34,-10.04,72,-4.27,Disagree,0,3,4,5,575,nf
29/09/2021 12:50,29/09/2021 13:08,IP Address,189.191.24.224,100,1081,True,29/09/2021 13:08,R_2Y8RMTs54ZVXEMp,19.68299866,-99.01309967,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Ql,18.24,20.17,77.25,-1,297,H,WHAT_Ql_H_E,H_E,5,71.084,82,-63.76,12,8.17,84,-6.75,Disagree,1,5,5,5,576,nf
29/09/2021 12:50,29/09/2021 13:08,IP Address,189.191.24.224,100,1081,True,29/09/2021 13:08,R_2Y8RMTs54ZVXEMp,19.68299866,-99.01309967,anonymous,EN,14,engine temperature,gps on,wiper on gte 1,h0v0,7,medium,M,M,E,WHAT_Ql,29.25,78.21,43.15,-1,356,M,WHAT_Ql_M_M,M_M,4,71.96,51,-21.75,85,-6.79,86,-42.85,Disagree,1,4,5,5,577,nf
29/09/2021 12:50,29/09/2021 13:08,IP Address,189.191.24.224,100,1081,True,29/09/2021 13:08,R_2Y8RMTs54ZVXEMp,19.68299866,-99.01309967,anonymous,EN,14,engine temperature,gps on,wiper on gte 1,h0v0,11,hard,M,M,E,WHAT_Ql,22.19,78.21,33.6,-1,437,M,WHAT_Ql_M_H,M_H,2,48.416,45,-22.81,82,-3.79,37,-3.4,Disagree,1,3,5,4,578,nf
29/09/2021 12:50,29/09/2021 13:08,IP Address,189.191.24.224,100,1081,True,29/09/2021 13:08,R_2Y8RMTs54ZVXEMp,19.68299866,-99.01309967,anonymous,EN,31,electricity consumption,gps on,wiper on gte 1,h0v0,2,easy,M,H,E,WHERE,22.25,18.52,44.64,1,303,E,WHERE_E_E,E_E,1,25.838,14,8.25,22,-3.48,35,9.64,Disagree,0,2,2,4,579,nf
29/09/2021 12:50,29/09/2021 13:08,IP Address,189.191.24.224,100,1081,True,29/09/2021 13:08,R_2Y8RMTs54ZVXEMp,19.68299866,-99.01309967,anonymous,EN,69,engine temperature,radio on,wiper on gte 1,h0v0,5,medium,M,E,E,WHERE,23.87,24.05,7.06,1,382,E,WHERE_E_M,E_M,5,46.953,8,15.87,23,1.05,10,-2.94,Agree,1,2,2,4,580,nf
29/09/2021 12:50,29/09/2021 13:08,IP Address,189.191.24.224,100,1081,True,29/09/2021 13:08,R_2Y8RMTs54ZVXEMp,19.68299866,-99.01309967,anonymous,EN,41,engine temperature,radio on,wiper on gte 1,h0v0,6,hard,H,E,M,WHERE,28.53,28.53,50.29,1,475,M,WHERE_M_H,M_H,2,45.305,23,5.53,38,-9.47,50,0.29,Disagree,0,2,3,4,581,nf
21/10/2021 06:10,21/10/2021 06:28,IP Address,80.46.38.93,100,1060,True,21/10/2021 06:28,R_10C2N5Hh4Gu0TY1,53.41549683,-2.121994019,anonymous,EN,32,suspension force,radio on,engine temperature gte 43.71,h0v0,5,easy,E,M,M,WHAT_Qn,53.33,34.69,14.83,-1,254,E,WHAT_Qn_E_E,E_E,0,74.925,38,15.33,40,-5.31,15,-0.17,Neither agree nor disagree,0,3,2,2,582,nf
21/10/2021 06:10,21/10/2021 06:28,IP Address,80.46.38.93,100,1060,True,21/10/2021 06:28,R_10C2N5Hh4Gu0TY1,53.41549683,-2.121994019,anonymous,EN,29,engine temperature,radio on,fuel consumption gte 44.75,h0v0,10,medium,E,H,E,WHAT_Qn,41.05,34.69,48.12,1,327,E,WHAT_Qn_E_M,E_M,0,74.769,64,-22.95,42,-7.31,43,5.12,Neither agree nor disagree,0,3,3,3,583,nf
21/10/2021 06:10,21/10/2021 06:28,IP Address,80.46.38.93,100,1060,True,21/10/2021 06:28,R_10C2N5Hh4Gu0TY1,53.41549683,-2.121994019,anonymous,EN,69,engine temperature,radio on,wiper on gte 1,h0v0,13,hard,M,E,E,WHAT_Qn,71.02,64.01,45.69,1,409,M,WHAT_Qn_M_H,M_H,1,45.131,80,-8.98,59,5.01,45,0.69,Neither agree nor disagree,0,4,1,2,584,nf
21/10/2021 06:10,21/10/2021 06:28,IP Address,80.46.38.93,100,1060,True,21/10/2021 06:28,R_10C2N5Hh4Gu0TY1,53.41549683,-2.121994019,anonymous,EN,3,suspension force,radio on,heating on gte 1,h0v0,2,easy,H,M,M,WHAT_Ql,13,65.24,19.71,-1,287,M,WHAT_Ql_M_E,M_E,0,37.388,80,-67,69,-3.76,67,-47.29,Neither agree nor disagree,0,3,3,1,585,nf
21/10/2021 06:10,21/10/2021 06:28,IP Address,80.46.38.93,100,1060,True,21/10/2021 06:28,R_10C2N5Hh4Gu0TY1,53.41549683,-2.121994019,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,4,medium,H,H,H,WHAT_Ql,12.66,20.17,33.9,1,378,H,WHAT_Ql_H_M,H_M,2,101.555,61,-48.34,30,-9.83,50,-16.1,Neither agree nor disagree,0,4,3,2,586,nf
21/10/2021 06:10,21/10/2021 06:28,IP Address,80.46.38.93,100,1060,True,21/10/2021 06:28,R_10C2N5Hh4Gu0TY1,53.41549683,-2.121994019,anonymous,EN,2,suspension force,wiper on,heating on gte 1,h0v0,14,hard,H,H,M,WHAT_Ql,15.15,28.33,57.42,1,450,H,WHAT_Ql_H_H,H_H,0,45.195,65,-49.85,41,-12.67,80,-22.58,Neither agree nor disagree,0,2,4,4,587,nf
21/10/2021 06:10,21/10/2021 06:28,IP Address,80.46.38.93,100,1060,True,21/10/2021 06:28,R_10C2N5Hh4Gu0TY1,53.41549683,-2.121994019,anonymous,EN,22,electricity consumption,radio on,gps on gte 1,h0v0,2,easy,M,H,M,WHERE,16.28,51.55,25.12,-1,312,M,WHERE_M_E,M_E,1,70.844,20,-3.72,25,26.55,20,5.12,Agree,0,2,1,1,588,nf
21/10/2021 06:10,21/10/2021 06:28,IP Address,80.46.38.93,100,1060,True,21/10/2021 06:28,R_10C2N5Hh4Gu0TY1,53.41549683,-2.121994019,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,M,E,M,WHERE,35.47,40.91,42.35,1,391,M,WHERE_M_M,M_M,2,88.044,24,11.47,16,24.91,65,-22.65,Neither agree nor disagree,0,1,2,4,589,nf
21/10/2021 06:10,21/10/2021 06:28,IP Address,80.46.38.93,100,1060,True,21/10/2021 06:28,R_10C2N5Hh4Gu0TY1,53.41549683,-2.121994019,anonymous,EN,14,engine temperature,gps on,wiper on gte 1,h0v0,8,hard,M,M,E,WHERE,31.9,28.68,46.79,1,464,E,WHERE_E_H,E_H,2,38.102,20,11.9,42,-13.32,61,-14.21,Neither agree nor disagree,0,0,0,3,590,nf
21/10/2021 06:34,21/10/2021 07:00,IP Address,2.123.19.254,100,1566,True,21/10/2021 07:00,R_1n3hszCgQ1PnbI7,50.80070496,-1.080596924,anonymous,EN,14,engine temperature,gps on,suspension force gte 43.78,h0v0,6,easy,M,M,E,WHAT_Qn,17.65,23.96,13.06,-1,248,M,WHAT_Qn_M_E,M_E,2,132.886,20,-2.35,30,-6.04,15,-1.94,Disagree,1,4,3,4,591,nf
21/10/2021 06:34,21/10/2021 07:00,IP Address,2.123.19.254,100,1566,True,21/10/2021 07:00,R_1n3hszCgQ1PnbI7,50.80070496,-1.080596924,anonymous,EN,33,engine temperature,gps on,radio on gte 1,h0v0,5,medium,H,H,E,WHAT_Qn,58.7,64.92,24.76,1,333,H,WHAT_Qn_H_M,H_M,4,95.116,55,3.7,60,4.92,23,1.76,Agree,1,4,4,4,592,nf
21/10/2021 06:34,21/10/2021 07:00,IP Address,2.123.19.254,100,1566,True,21/10/2021 07:00,R_1n3hszCgQ1PnbI7,50.80070496,-1.080596924,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,13,hard,E,H,E,WHAT_Qn,37.51,34.69,64.97,1,408,E,WHAT_Qn_E_H,E_H,2,102.804,35,2.51,35,-0.31,62,2.97,Disagree,0,4,1,4,593,nf
21/10/2021 06:34,21/10/2021 07:00,IP Address,2.123.19.254,100,1566,True,21/10/2021 07:00,R_1n3hszCgQ1PnbI7,50.80070496,-1.080596924,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHAT_Ql,21.37,33.52,72.94,-1,277,E,WHAT_Ql_E_E,E_E,1,102.796,22,-0.63,34,-0.48,70,2.94,Neither agree nor disagree,0,4,4,4,594,nf
21/10/2021 06:34,21/10/2021 07:00,IP Address,2.123.19.254,100,1566,True,21/10/2021 07:00,R_1n3hszCgQ1PnbI7,50.80070496,-1.080596924,anonymous,EN,54,suspension force,radio on,heating on gte 1,h0v0,5,medium,E,H,M,WHAT_Ql,7.27,33.47,16.63,-1,363,H,WHAT_Ql_H_M,H_M,3,122.64,10,-2.73,35,-1.53,20,-3.37,Neither agree nor disagree,0,4,4,3,595,nf
21/10/2021 06:34,21/10/2021 07:00,IP Address,2.123.19.254,100,1566,True,21/10/2021 07:00,R_1n3hszCgQ1PnbI7,50.80070496,-1.080596924,anonymous,EN,41,engine temperature,radio on,wiper on gte 1,h0v0,9,hard,H,E,M,WHAT_Ql,0.46,3.7,36.34,-1,448,E,WHAT_Ql_E_H,E_H,1,90.072,1,-0.54,4,-0.3,41,-4.66,Agree,0,5,5,4,596,nf
21/10/2021 06:34,21/10/2021 07:00,IP Address,2.123.19.254,100,1566,True,21/10/2021 07:00,R_1n3hszCgQ1PnbI7,50.80070496,-1.080596924,anonymous,EN,33,engine temperature,gps on,heating on gte 1,h0v0,4,easy,H,H,E,WHERE,26.54,26.66,14.15,-1,306,E,WHERE_E_E,E_E,2,175.37,6,20.54,60,-33.34,15,-0.85,Agree,0,4,2,4,597,nf
21/10/2021 06:34,21/10/2021 07:00,IP Address,2.123.19.254,100,1566,True,21/10/2021 07:00,R_1n3hszCgQ1PnbI7,50.80070496,-1.080596924,anonymous,EN,39,engine temperature,wiper on,heating on gte 1,h0v0,5,medium,H,M,E,WHERE,23.68,21.55,45.48,1,386,E,WHERE_E_M,E_M,1,81.91,2,21.68,9,12.55,50,-4.52,Disagree,0,4,4,4,598,nf
21/10/2021 06:34,21/10/2021 07:00,IP Address,2.123.19.254,100,1566,True,21/10/2021 07:00,R_1n3hszCgQ1PnbI7,50.80070496,-1.080596924,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,7,hard,M,E,M,WHERE,34.4,40.91,34.71,1,472,M,WHERE_M_H,M_H,3,108.402,24,10.4,88,-47.09,38,-3.29,Disagree,0,1,3,4,599,nf
21/10/2021 06:49,21/10/2021 07:15,IP Address,92.237.253.105,100,1575,True,21/10/2021 07:15,R_2R7U8ZwoTpCf4Fo,55.80599976,-3.941696167,anonymous,EN,38,electricity consumption,wiper on,radio on gte 1,h0v0,5,easy,M,E,H,WHAT_Qn,40.73,37.06,69.7,-1,265,M,WHAT_Qn_M_E,M_E,3,110.46,71,-30.27,39,-1.94,71,-1.3,Agree,0,4,3,2,600,nf
21/10/2021 06:49,21/10/2021 07:15,IP Address,92.237.253.105,100,1575,True,21/10/2021 07:15,R_2R7U8ZwoTpCf4Fo,55.80599976,-3.941696167,anonymous,EN,69,engine temperature,radio on,wiper on gte 1,h0v0,6,medium,M,E,E,WHAT_Qn,59.19,64.01,19.06,-1,328,M,WHAT_Qn_M_M,M_M,1,63.633,63,-3.81,56,8.01,28,-8.94,Neither agree nor disagree,0,3,2,3,601,nf
