StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,answerA2,diffA2,answerA3,diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion,scaling
20/09/2021 07:24,20/09/2021 07:55,IP Address,189.155.82.176,100,1851,True,20/09/2021 07:55,R_3KTRBhIFzoeeXK8,24.44610596,-104.1229019,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,4,medium,M,E,M,WHAT_Ql,21.22,54.18,45.06,1,391,E,WHAT_Ql_E_M,E_M,2,232.886,17,4.22,45,9.18,40,5.06,Agree,1,2,3,3,61,2
20/09/2021 07:24,20/09/2021 07:55,IP Address,189.155.82.176,100,1851,True,20/09/2021 07:55,R_3KTRBhIFzoeeXK8,24.44610596,-104.1229019,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,12,hard,H,E,E,WHAT_Ql,8.82,33.52,29.21,-1,466,E,WHAT_Ql_E_H,E_H,2,84.308,10,-1.18,34,-0.48,30,-0.79,Agree,0,2,3,2,62,2
20/09/2021 11:02,20/09/2021 11:11,IP Address,189.159.147.49,100,496,True,20/09/2021 11:11,R_3pf0uNP7nNmjkKF,25.82640076,-100.4082031,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Qn,31.48,34.69,64.97,1,246,E,WHAT_Qn_E_E,E_E,4,18.785,41,-9.52,85,-50.31,44,20.97,Agree,1,4,4,5,63,2
20/09/2021 11:02,20/09/2021 11:11,IP Address,189.159.147.49,100,496,True,20/09/2021 11:11,R_3pf0uNP7nNmjkKF,25.82640076,-100.4082031,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,7,medium,E,E,E,WHAT_Qn,37.74,42.6,33.93,1,325,E,WHAT_Qn_E_M,E_M,4,20.451,53,-15.26,35,7.6,52,-18.07,Disagree,0,4,5,4,64,2
20/09/2021 11:02,20/09/2021 11:11,IP Address,189.159.147.49,100,496,True,20/09/2021 11:11,R_3pf0uNP7nNmjkKF,25.82640076,-100.4082031,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,3,hard,M,E,M,WHAT_Qn,44.37,44.19,72.69,-1,418,M,WHAT_Qn_M_H,M_H,4,29.721,91,-46.63,48,-3.81,40,32.69,Neither agree nor disagree,0,3,5,5,65,2
20/09/2021 11:02,20/09/2021 11:11,IP Address,189.159.147.49,100,496,True,20/09/2021 11:11,R_3pf0uNP7nNmjkKF,25.82640076,-100.4082031,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Ql,18.24,20.17,77.25,-1,297,H,WHAT_Ql_H_E,H_E,5,29.431,90,-71.76,36,-15.83,60,17.25,Neither agree nor disagree,0,5,4,4,66,2
20/09/2021 11:02,20/09/2021 11:11,IP Address,189.159.147.49,100,496,True,20/09/2021 11:11,R_3pf0uNP7nNmjkKF,25.82640076,-100.4082031,anonymous,EN,29,engine temperature,radio on,heating on gte 1,h0v0,7,medium,E,H,E,WHAT_Ql,17.48,71.6,18.1,-1,354,H,WHAT_Ql_H_M,H_M,5,28.62,90,-72.52,81,-9.4,22,-3.9,Neither agree nor disagree,0,5,5,5,67,2
20/09/2021 11:02,20/09/2021 11:11,IP Address,189.159.147.49,100,496,True,20/09/2021 11:11,R_3pf0uNP7nNmjkKF,25.82640076,-100.4082031,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHAT_Ql,9.22,20.17,61.15,-1,459,H,WHAT_Ql_H_H,H_H,3,33.718,68,-58.78,54,-33.83,62,-0.85,Agree,0,3,3,4,68,2
20/09/2021 11:02,20/09/2021 11:11,IP Address,189.159.147.49,100,496,True,20/09/2021 11:11,R_3pf0uNP7nNmjkKF,25.82640076,-100.4082031,anonymous,EN,61,electricity consumption,gps on,engine temperature gte 42.31,h0v0,3,easy,M,E,M,WHAT_Qn,50.13,44.19,37.46,1,310,M,WHAT_Qn_M_E,M_E,3,13.237,60,-9.87,49,-4.81,44,-6.54,Disagree,0,3,2,5,69,2
20/09/2021 11:02,20/09/2021 11:11,IP Address,189.159.147.49,100,496,True,20/09/2021 11:11,R_3pf0uNP7nNmjkKF,25.82640076,-100.4082031,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,7,medium,H,H,H,WHAT_Ql,7.08,20.17,30.9,-1,405,H,WHAT_Ql_H_M,H_M,3,43.871,90,-82.92,25,-4.83,51,-20.1,Disagree,1,5,4,4,70,2
20/09/2021 11:02,20/09/2021 11:11,IP Address,189.159.147.49,100,496,True,20/09/2021 11:11,R_3pf0uNP7nNmjkKF,25.82640076,-100.4082031,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,14,hard,E,E,E,WHAT_Ql,41.58,78.73,51.4,1,460,E,WHAT_Ql_E_H,E_H,5,57.386,75,-33.42,78,0.73,55,-3.6,Disagree,0,5,5,3,71,2
20/09/2021 11:05,20/09/2021 11:30,IP Address,187.195.243.163,100,1533,True,20/09/2021 11:30,R_3KIb4DYdpDzdKQy,25.74369812,-100.4079971,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHAT_Qn,47.05,42.6,14.24,1,244,E,WHAT_Qn_E_E,E_E,4,124.186,44,3.05,41,1.6,16,-1.76,Neither agree nor disagree,0,3,2,3,72,2
20/09/2021 11:05,20/09/2021 11:30,IP Address,187.195.243.163,100,1533,True,20/09/2021 11:30,R_3KIb4DYdpDzdKQy,25.74369812,-100.4079971,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,3,medium,H,H,H,WHAT_Qn,54.46,56.78,59.42,1,351,H,WHAT_Qn_H_M,H_M,3,99.193,60,-5.54,72,-15.22,36,23.42,Agree,1,3,2,3,73,2
20/09/2021 11:05,20/09/2021 11:30,IP Address,187.195.243.163,100,1533,True,20/09/2021 11:30,R_3KIb4DYdpDzdKQy,25.74369812,-100.4079971,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,14,hard,E,H,E,WHAT_Qn,39.8,34.69,51.06,1,408,E,WHAT_Qn_E_H,E_H,2,99.336,42,-2.2,34,0.69,85,-33.94,Disagree,0,3,2,3,74,2
20/09/2021 11:05,20/09/2021 11:30,IP Address,187.195.243.163,100,1533,True,20/09/2021 11:30,R_3KIb4DYdpDzdKQy,25.74369812,-100.4079971,anonymous,EN,61,electricity consumption,gps on,engine temperature gte 42.31,h0v0,3,easy,M,E,M,WHAT_Ql,31.47,54.18,35.38,-1,283,E,WHAT_Ql_E_E,E_E,2,113.912,40,-8.53,54,0.18,44,-8.62,Disagree,1,4,4,4,75,2
20/09/2021 11:05,20/09/2021 11:30,IP Address,187.195.243.163,100,1533,True,20/09/2021 11:30,R_3KIb4DYdpDzdKQy,25.74369812,-100.4079971,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,7,medium,H,H,H,WHAT_Ql,4.72,20.17,23.39,-1,378,H,WHAT_Ql_H_M,H_M,3,187.879,6,-1.28,22,-1.83,33,-9.61,Neither agree nor disagree,0,3,3,3,76,2
20/09/2021 11:05,20/09/2021 11:30,IP Address,187.195.243.163,100,1533,True,20/09/2021 11:30,R_3KIb4DYdpDzdKQy,25.74369812,-100.4079971,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,8,hard,H,E,E,WHAT_Ql,9.99,33.52,41.96,1,439,E,WHAT_Ql_E_H,E_H,4,94.482,16,-6.01,36,-2.48,45,-3.04,Agree,1,4,4,3,77,2
20/09/2021 11:05,20/09/2021 11:30,IP Address,187.195.243.163,100,1533,True,20/09/2021 11:30,R_3KIb4DYdpDzdKQy,25.74369812,-100.4079971,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Ql,49.99,71.6,65.02,1,300,H,WHAT_Ql_H_E,H_E,4,158.547,59,-9.01,74,-2.4,75,-9.98,Disagree,0,3,1,3,78,2
20/09/2021 11:05,20/09/2021 11:30,IP Address,187.195.243.163,100,1533,True,20/09/2021 11:30,R_3KIb4DYdpDzdKQy,25.74369812,-100.4079971,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,7,medium,H,E,E,WHAT_Qn,76.79,76.69,35.42,-1,385,H,WHAT_Qn_H_M,H_M,2,77.448,80,-3.21,74,2.69,39,-3.58,Neither agree nor disagree,0,3,2,3,79,2
20/09/2021 11:05,20/09/2021 11:30,IP Address,187.195.243.163,100,1533,True,20/09/2021 11:30,R_3KIb4DYdpDzdKQy,25.74369812,-100.4079971,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHAT_Ql,18.66,20.17,66.09,-1,486,H,WHAT_Ql_H_H,H_H,4,115.448,74,-55.34,30,-9.83,85,-18.91,Disagree,1,3,2,3,80,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Qn,31.48,34.69,64.97,1,246,E,WHAT_Qn_E_E,E_E,2,114.892,33,-1.52,43,-8.31,67,-2.03,Disagree,0,3,2,3,81,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,3,medium,H,H,H,WHAT_Qn,54.46,56.78,59.42,1,351,H,WHAT_Qn_H_M,H_M,3,128.885,55,-0.54,60,-3.22,38,21.42,Agree,1,3,3,4,82,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,14,hard,E,E,E,WHAT_Qn,37.42,42.6,53.33,1,406,E,WHAT_Qn_E_H,E_H,4,115.924,40,-2.58,47,-4.4,46,7.33,Neither agree nor disagree,0,3,3,3,83,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHAT_Ql,21.37,33.52,72.94,-1,277,E,WHAT_Ql_E_E,E_E,4,113.568,26,-4.63,33,0.52,83,-10.06,Neither agree nor disagree,0,4,4,4,84,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,2,medium,E,E,E,WHAT_Ql,31.77,78.73,31.77,1,352,E,WHAT_Ql_E_M,E_M,4,117.56,36,-4.23,87,-8.27,36,-4.23,Disagree,0,4,4,4,85,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,8,hard,H,E,E,WHAT_Ql,9.99,33.52,41.96,1,439,E,WHAT_Ql_E_H,E_H,3,97.756,14,-4.01,34,-0.48,46,-4.04,Disagree,0,4,4,4,86,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,61,electricity consumption,gps on,engine temperature gte 42.31,h0v0,3,easy,M,E,M,WHAT_Qn,50.13,44.19,37.46,1,310,M,WHAT_Qn_M_E,M_E,2,77.13,53,-2.87,48,-3.81,41,-3.54,Agree,1,3,3,3,87,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,29,engine temperature,radio on,heating on gte 1,h0v0,4,medium,E,H,E,WHAT_Qn,37.28,34.69,59.62,1,381,E,WHAT_Qn_E_M,E_M,3,81.773,33,4.28,48,-13.31,49,10.62,Disagree,0,3,3,3,88,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,14,hard,E,H,E,WHAT_Qn,47.57,34.69,20.58,1,462,E,WHAT_Qn_E_H,E_H,2,81.533,50,-2.43,44,-9.31,27,-6.42,Agree,1,3,3,3,89,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Qn,54.44,56.78,75.65,1,270,H,WHAT_Qn_H_E,H_E,3,130.129,60,-5.56,60,-3.22,80,-4.35,Agree,1,4,4,5,90,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,4,suspension force,gps on,radio on gte 1,h0v0,6,medium,H,E,E,WHAT_Qn,84.25,76.69,29.97,1,331,H,WHAT_Qn_H_M,H_M,3,123.951,80,4.25,75,1.69,30,-0.03,Agree,1,3,3,4,91,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,14,hard,E,E,E,WHAT_Qn,37.42,42.6,53.33,1,406,E,WHAT_Qn_E_H,E_H,5,108.247,40,-2.58,45,-2.4,78,-24.67,Disagree,0,4,4,5,92,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Ql,49.99,71.6,65.02,1,273,H,WHAT_Ql_H_E,H_E,3,105.292,60,-10.01,69,2.6,71,-5.98,Disagree,0,4,4,3,93,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,E,E,WHAT_Ql,5.09,33.52,37.05,1,358,E,WHAT_Ql_E_M,E_M,3,123.87,50,-44.91,30,3.52,50,-12.95,Disagree,0,3,4,4,94,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,8,hard,M,E,M,WHAT_Ql,14.33,54.18,24.02,1,445,E,WHAT_Ql_E_H,E_H,3,70.907,65,-50.67,50,4.18,40,-15.98,Disagree,0,3,4,4,95,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Ql,49.99,71.6,65.02,1,300,H,WHAT_Ql_H_E,H_E,4,183.726,66,-16.01,63,8.6,69,-3.98,Agree,1,4,3,3,96,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,E,E,E,WHAT_Qn,37.36,42.6,15.75,1,379,E,WHAT_Qn_E_M,E_M,3,147.817,38,-0.64,45,-2.4,26,-10.25,Disagree,0,4,4,3,97,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,14,hard,E,E,E,WHAT_Ql,41.58,78.73,51.4,1,460,E,WHAT_Ql_E_H,E_H,5,67.027,30,11.58,78,0.73,40,11.4,Disagree,0,4,5,4,98,2
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHAT_Qn,47.05,42.6,14.24,1,244,E,WHAT_Qn_E_E,E_E,0,24.824,8,39.05,11,31.6,7,7.24,Agree,1,0,0,0,0,1
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,61,electricity consumption,gps on,radio on gte 1,h0v0,6,medium,M,E,M,WHAT_Qn,42.96,44.19,66.66,1,337,M,WHAT_Qn_M_M,M_M,0,101.432,21,21.96,20,24.19,11,55.66,Neither agree nor disagree,0,2,0,1,1,1
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHAT_Qn,73.07,56.78,17.01,1,432,H,WHAT_Qn_H_H,H_H,0,11.586,18,55.07,26,30.78,28,-10.99,Neither agree nor disagree,0,0,0,0,2,1
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Ql,49.99,71.6,65.02,1,273,H,WHAT_Ql_H_E,H_E,0,12.137,46,3.99,43,28.6,33,32.02,Neither agree nor disagree,0,0,0,0,3,1
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,4,medium,M,E,M,WHAT_Ql,36.31,54.18,54.56,1,364,E,WHAT_Ql_E_M,E_M,0,11.464,52,-15.69,39,15.18,44,10.56,Disagree,0,0,0,0,4,1
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,5,hard,H,E,E,WHAT_Ql,12.35,33.52,45.09,1,439,E,WHAT_Ql_E_H,E_H,0,19.367,17,-4.65,28,5.52,18,27.09,Neither agree nor disagree,0,0,0,0,5,1
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Ql,18.24,20.17,77.25,-1,324,H,WHAT_Ql_H_E,H_E,0,17.887,11,7.24,54,-33.83,26,51.25,Neither agree nor disagree,0,0,0,0,6,1
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,29,engine temperature,radio on,heating on gte 1,h0v0,3,medium,E,H,E,WHAT_Ql,25.3,71.6,34.36,-1,381,H,WHAT_Ql_H_M,H_M,0,34.864,9,16.3,12,59.6,18,16.36,Neither agree nor disagree,0,0,0,0,7,1
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,15,hard,E,E,E,WHAT_Ql,41.12,78.73,48.83,1,460,E,WHAT_Ql_E_H,E_H,0,32.477,30,11.12,31,47.73,24,24.83,Agree,1,0,0,0,8,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHAT_Qn,79.15,76.69,75.2,1,250,H,WHAT_Qn_H_E,H_E,3,93.603,79,0.15,69,7.69,59,16.2,Disagree,0,4,4,4,9,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,4,suspension force,gps on,radio on gte 1,h0v0,6,medium,H,E,E,WHAT_Qn,68.03,76.69,24.52,1,331,H,WHAT_Qn_H_M,H_M,4,95.197,69,-0.97,79,-2.31,24,0.52,Disagree,0,3,4,5,10,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,13,hard,E,H,E,WHAT_Qn,37.96,34.69,63.36,1,408,E,WHAT_Qn_E_H,E_H,5,168.758,41,-3.04,30,4.69,71,-7.64,Disagree,0,3,4,4,11,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Ql,18.24,20.17,77.25,-1,297,H,WHAT_Ql_H_E,H_E,3,139.319,21,-2.76,26,-5.83,75,2.25,Neither agree nor disagree,0,4,4,5,12,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,7,medium,H,E,E,WHAT_Ql,9.21,33.52,27.84,1,358,E,WHAT_Ql_E_M,E_M,2,62.633,16,-6.79,31,2.52,32,-4.16,Disagree,0,4,4,4,13,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,12,hard,E,H,E,WHAT_Ql,43.41,71.6,58.84,1,435,H,WHAT_Ql_H_H,H_H,4,131.029,54,-10.59,62,9.6,65,-6.16,Disagree,0,4,3,3,14,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHAT_Ql,5.84,78.73,12.38,1,298,E,WHAT_Ql_E_E,E_E,2,67.977,12,-6.16,79,-0.27,20,-7.62,Neither agree nor disagree,0,4,4,4,15,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,2,medium,E,E,E,WHAT_Qn,33.56,42.6,25.75,1,379,E,WHAT_Qn_E_M,E_M,4,93.996,25,8.56,40,2.6,39,-13.25,Agree,1,3,4,4,16,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHAT_Ql,8.15,20.17,57.72,-1,486,H,WHAT_Ql_H_H,H_H,2,71.652,16,-7.85,34,-13.83,46,11.72,Neither agree nor disagree,0,4,5,4,17,1
19/09/2021 14:21,19/09/2021 14:47,IP Address,177.225.152.184,100,1541,True,19/09/2021 14:47,R_1gwKNyltCDqhy8s,20.64649963,-100.3563995,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Qn,54.44,56.78,75.65,1,270,H,WHAT_Qn_H_E,H_E,5,85.041,49,5.44,61,-4.22,77,-1.35,Disagree,0,5,5,5,18,1
19/09/2021 14:21,19/09/2021 14:47,IP Address,177.225.152.184,100,1541,True,19/09/2021 14:47,R_1gwKNyltCDqhy8s,20.64649963,-100.3563995,anonymous,EN,29,engine temperature,radio on,fuel consumption gte 44.75,h0v0,10,medium,E,H,E,WHAT_Qn,41.05,34.69,48.12,1,327,E,WHAT_Qn_E_M,E_M,5,134.823,40,1.05,39,-4.31,35,13.12,Neither agree nor disagree,0,4,4,5,19,1
19/09/2021 14:21,19/09/2021 14:47,IP Address,177.225.152.184,100,1541,True,19/09/2021 14:47,R_1gwKNyltCDqhy8s,20.64649963,-100.3563995,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,5,hard,M,E,M,WHAT_Qn,57.47,44.19,7.93,1,418,M,WHAT_Qn_M_H,M_H,5,90.894,58,-0.53,49,-4.81,8,-0.07,Agree,1,5,5,5,20,1
19/09/2021 14:21,19/09/2021 14:47,IP Address,177.225.152.184,100,1541,True,19/09/2021 14:47,R_1gwKNyltCDqhy8s,20.64649963,-100.3563995,anonymous,EN,61,electricity consumption,gps on,engine temperature gte 42.31,h0v0,3,easy,M,E,M,WHAT_Ql,31.47,54.18,35.38,-1,283,E,WHAT_Ql_E_E,E_E,5,97.219,31,0.47,57,-2.82,39,-3.62,Neither agree nor disagree,0,5,5,5,21,1
19/09/2021 14:21,19/09/2021 14:47,IP Address,177.225.152.184,100,1541,True,19/09/2021 14:47,R_1gwKNyltCDqhy8s,20.64649963,-100.3563995,anonymous,EN,29,engine temperature,radio on,heating on gte 1,h0v0,5,medium,E,H,E,WHAT_Ql,17.07,71.6,23.86,-1,354,H,WHAT_Ql_H_M,H_M,5,101.063,23,-5.93,75,-3.4,31,-7.14,Disagree,1,5,5,5,22,1
19/09/2021 14:21,19/09/2021 14:47,IP Address,177.225.152.184,100,1541,True,19/09/2021 14:47,R_1gwKNyltCDqhy8s,20.64649963,-100.3563995,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,9,hard,M,E,M,WHAT_Ql,22.71,54.18,28.86,1,445,E,WHAT_Ql_E_H,E_H,5,133.516,23,-0.29,53,1.18,33,-4.14,Disagree,0,5,5,5,23,1
19/09/2021 14:21,19/09/2021 14:47,IP Address,177.225.152.184,100,1541,True,19/09/2021 14:47,R_1gwKNyltCDqhy8s,20.64649963,-100.3563995,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Qn,31.48,34.69,64.97,1,300,E,WHAT_Qn_E_E,E_E,4,129.364,31,0.48,44,-9.31,67,-2.03,Disagree,0,3,4,5,24,1
