ResponseId,Progress,RecordedDate,StartDate,EndDate,Finished,Duration_in_seconds,filename,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA,bslnB,cntrQ,FirstClick,LastClick,PageSubmit,QuestionA,TrustA,QuestionB,TrustB
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc63-eG-gO-qry_rO_gte_1-flips_h0v0-nMasks_11-dMask_hard-dCmplx_MHM-fcs_WHAT_Qn-bsln_f_t-cntrQ_415,63,engine temperature,gps on,radio on gte 1,h0v0,11,hard,M,H,M,WHAT_Qn,-1,1,415,18.53814322,22.173903,23.08091835,0,5,0,2
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc32-sF-rO-qry_eT_gte_85.70-flips_h0v0-nMasks_11-dMask_hard-dCmplx_MME-fcs_WHAT_Qn-bsln_t_t-cntrQ_416,32,suspension force,radio on,engine temperature gte 85.70,h0v0,11,hard,M,M,E,WHAT_Qn,1,1,416,16.06117891,19.67105067,31.46783569,1,0,0,4
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc54-sF-rO-qry_eT_gte_83.63-flips_h0v0-nMasks_8-dMask_hard-dCmplx_HEM-fcs_WHAT_Qn-bsln_f_f-cntrQ_417,54,suspension force,radio on,engine temperature gte 83.63,h0v0,8,hard,H,E,M,WHAT_Qn,-1,-1,417,19.85399807,28.04084798,28.11718398,1,2,0,3
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc61-eC-gO-qry_rO_gte_1-flips_h0v0-nMasks_9-dMask_hard-dCmplx_MHE-fcs_WHAT_Qn-bsln_t_f-cntrQ_418,61,electricity consumption,gps on,radio on gte 1,h0v0,9,hard,M,H,E,WHAT_Qn,1,-1,418,0.309782156,8.304865895,11.99720366,0,4,1,1
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc59-eC-rO-qry_gO_gte_1-flips_h0v0-nMasks_8-dMask_hard-dCmplx_MHM-fcs_WHAT_Qn-bsln_t_f-cntrQ_419,59,electricity consumption,radio on,gps on gte 1,h0v0,8,hard,M,H,M,WHAT_Qn,1,-1,419,19.96857369,29.49278601,39.13336701,-1,4,1,5
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc22-eC-rO-qry_fC_gte_99.00-flips_h0v0-nMasks_13-dMask_hard-dCmplx_EMH-fcs_WHAT_Qn-bsln_t_f-cntrQ_420,22,electricity consumption,radio on,fuel consumption gte 99.00,h0v0,13,hard,E,M,H,WHAT_Qn,1,-1,420,13.90549095,21.6127584,35.44817114,0,3,0,3
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc41-eG-rO-qry_gO_gte_1-flips_h0v0-nMasks_13-dMask_hard-dCmplx_EHE-fcs_WHAT_Qn-bsln_f_f-cntrQ_421,41,engine temperature,radio on,gps on gte 1,h0v0,13,hard,E,H,E,WHAT_Qn,-1,-1,421,13.24513724,20.39388779,31.99902808,-1,3,1,3
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc3-sF-rO-qry_fC_gte_98.44-flips_h0v0-nMasks_9-dMask_hard-dCmplx_EEE-fcs_WHAT_Qn-bsln_f_f-cntrQ_422,3,suspension force,radio on,fuel consumption gte 98.44,h0v0,9,hard,E,E,E,WHAT_Qn,-1,-1,422,19.92073971,24.20937862,35.15429552,1,4,0,0
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc2-sF-wO-qry_fC_gte_98.61-flips_h0v0-nMasks_9-dMask_hard-dCmplx_EEE-fcs_WHAT_Qn-bsln_t_f-cntrQ_423,2,suspension force,wiper on,fuel consumption gte 98.61,h0v0,9,hard,E,E,E,WHAT_Qn,1,-1,423,7.36380144,17.23816167,25.6736396,1,3,0,5
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc64-eG-gO-qry_wO_gte_1-flips_h0v0-nMasks_10-dMask_hard-dCmplx_MHM-fcs_WHAT_Qn-bsln_f_f-cntrQ_424,64,engine temperature,gps on,wiper on gte 1,h0v0,10,hard,M,H,M,WHAT_Qn,-1,-1,424,8.891642616,16.89937179,24.82308081,-1,2,1,1
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc72-fC-gO-qry_eT_gte_84.90-flips_h0v0-nMasks_10-dMask_hard-dCmplx_HMM-fcs_WHAT_Qn-bsln_t_t-cntrQ_425,72,fuel consumption,gps on,engine temperature gte 84.90,h0v0,10,hard,H,M,M,WHAT_Qn,1,1,425,18.43491756,26.15872942,37.95000082,0,0,-1,2
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc34-sF-gO-qry_eT_gte_86.22-flips_h0v0-nMasks_9-dMask_hard-dCmplx_MMM-fcs_WHAT_Qn-bsln_t_f-cntrQ_426,34,suspension force,gps on,engine temperature gte 86.22,h0v0,9,hard,M,M,M,WHAT_Qn,1,-1,426,0,0,69.988,-1,4,-1,5
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc38-eC-wO-qry_gO_gte_1-flips_h0v0-nMasks_13-dMask_hard-dCmplx_MMH-fcs_WHAT_Qn-bsln_t_f-cntrQ_427,38,electricity consumption,wiper on,gps on gte 1,h0v0,13,hard,M,M,H,WHAT_Qn,1,-1,427,14.30588899,17.56616067,17.76714736,1,0,0,4
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc47-sF-wO-qry_gO_gte_1-flips_h0v0-nMasks_10-dMask_hard-dCmplx_EHM-fcs_WHAT_Qn-bsln_f_t-cntrQ_428,47,suspension force,wiper on,gps on gte 1,h0v0,10,hard,E,H,M,WHAT_Qn,-1,1,428,18.8733652,27.57568923,28.84802231,1,0,-1,0
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc20-eC-rO-qry_fC_gte_101.16-flips_h0v0-nMasks_13-dMask_hard-dCmplx_HHE-fcs_WHAT_Qn-bsln_f_f-cntrQ_429,20,electricity consumption,radio on,fuel consumption gte 101.16,h0v0,13,hard,H,H,E,WHAT_Qn,-1,-1,429,1.214396834,9.831590259,11.73766446,-1,0,0,3
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc6-sF-gO-qry_fC_gte_102.31-flips_h0v0-nMasks_10-dMask_hard-dCmplx_EEM-fcs_WHAT_Qn-bsln_f_t-cntrQ_430,6,suspension force,gps on,fuel consumption gte 102.31,h0v0,10,hard,E,E,M,WHAT_Qn,-1,1,430,2.202624062,6.605828924,18.79583006,-1,5,-1,3
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc12-sF-gO-qry_eC_gte_74.68-flips_h0v0-nMasks_8-dMask_hard-dCmplx_EME-fcs_WHAT_Qn-bsln_t_f-cntrQ_431,12,suspension force,gps on,electricity consumption gte 74.68,h0v0,8,hard,E,M,E,WHAT_Qn,1,-1,431,18.39554873,22.69802552,26.345452,-1,5,0,0
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc67-eC-wO-qry_gO_gte_1-flips_h0v0-nMasks_9-dMask_hard-dCmplx_HME-fcs_WHAT_Qn-bsln_t_f-cntrQ_432,67,electricity consumption,wiper on,gps on gte 1,h0v0,9,hard,H,M,E,WHAT_Qn,1,-1,432,14.20289358,18.22385608,28.78050398,0,0,1,4
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc1-eC-gO-qry_rO_gte_1-flips_h0v0-nMasks_2-dMask_easy-dCmplx_EEE-fcs_WHAT_Ql-bsln_t_t-cntrQ_271,1,electricity consumption,gps on,radio on gte 1,h0v0,2,easy,E,E,E,WHAT_Ql,1,1,271,6.506898845,9.397487658,12.43905217,-1,5,-1,5
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc68-fC-gO-qry_rO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_HMH-fcs_WHAT_Ql-bsln_t_t-cntrQ_272,68,fuel consumption,gps on,radio on gte 1,h0v0,3,easy,H,M,H,WHAT_Ql,1,1,272,4.645477662,6.61273123,13.24214961,1,4,0,1
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc29-eG-rO-qry_gO_gte_1-flips_h0v0-nMasks_2-dMask_easy-dCmplx_MEH-fcs_WHAT_Ql-bsln_t_t-cntrQ_273,29,engine temperature,radio on,gps on gte 1,h0v0,2,easy,M,E,H,WHAT_Ql,1,1,273,14.41222581,15.21756156,24.90891209,0,4,-1,0
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc69-eG-rO-qry_fC_gte_97.25-flips_h0v0-nMasks_3-dMask_easy-dCmplx_HMH-fcs_WHAT_Ql-bsln_t_t-cntrQ_274,69,engine temperature,radio on,fuel consumption gte 97.25,h0v0,3,easy,H,M,H,WHAT_Ql,1,1,274,2.840495571,10.30733347,21.23888576,1,5,-1,3
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc14-eG-gO-qry_fC_gte_104.62-flips_h0v0-nMasks_3-dMask_easy-dCmplx_EME-fcs_WHAT_Ql-bsln_t_t-cntrQ_275,14,engine temperature,gps on,fuel consumption gte 104.62,h0v0,3,easy,E,M,E,WHAT_Ql,1,1,275,15.07903543,17.40528123,31.85104931,-1,2,1,5
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc31-eC-gO-qry_rO_gte_1-flips_h0v0-nMasks_4-dMask_easy-dCmplx_MME-fcs_WHAT_Ql-bsln_t_t-cntrQ_276,31,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,M,M,E,WHAT_Ql,1,1,276,16.45404137,23.29623928,34.2050315,1,0,1,0
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc4-sF-gO-qry_rO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_EEE-fcs_WHAT_Ql-bsln_t_t-cntrQ_277,4,suspension force,gps on,radio on gte 1,h0v0,3,easy,E,E,E,WHAT_Ql,1,1,277,0.820754426,3.801026395,13.71275955,0,2,0,0
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc39-eG-wO-qry_fC_gte_98.05-flips_h0v0-nMasks_2-dMask_easy-dCmplx_EHE-fcs_WHAT_Ql-bsln_t_t-cntrQ_278,39,engine temperature,wiper on,fuel consumption gte 98.05,h0v0,2,easy,E,H,E,WHAT_Ql,1,1,278,0,0,32.783,-1,3,-1,5
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc33-eG-gO-qry_fC_gte_103.87-flips_h0v0-nMasks_3-dMask_easy-dCmplx_MME-fcs_WHAT_Ql-bsln_t_t-cntrQ_279,33,engine temperature,gps on,fuel consumption gte 103.87,h0v0,3,easy,M,M,E,WHAT_Ql,1,1,279,0.40397128,2.07390489,4.214273789,1,4,0,4
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc63-eG-gO-qry_fC_gte_100.13-flips_h0v0-nMasks_3-dMask_easy-dCmplx_MHM-fcs_WHAT_Ql-bsln_t_t-cntrQ_280,63,engine temperature,gps on,fuel consumption gte 100.13,h0v0,3,easy,M,H,M,WHAT_Ql,1,1,280,17.73898662,27.48423253,32.78739651,1,2,1,2
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc32-sF-rO-qry_eT_gte_93.90-flips_h0v0-nMasks_2-dMask_easy-dCmplx_MME-fcs_WHAT_Ql-bsln_t_t-cntrQ_281,32,suspension force,radio on,engine temperature gte 93.90,h0v0,2,easy,M,M,E,WHAT_Ql,1,1,281,9.243400748,14.59051863,27.0684521,-1,1,0,4
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc54-sF-rO-qry_gO_gte_1-flips_h0v0-nMasks_4-dMask_easy-dCmplx_HEM-fcs_WHAT_Ql-bsln_t_t-cntrQ_282,54,suspension force,radio on,gps on gte 1,h0v0,4,easy,H,E,M,WHAT_Ql,1,1,282,8.677728528,13.67287273,15.10034622,1,5,-1,5
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc61-eC-gO-qry_eT_gte_85.52-flips_h0v0-nMasks_2-dMask_easy-dCmplx_MHE-fcs_WHAT_Ql-bsln_t_t-cntrQ_283,61,electricity consumption,gps on,engine temperature gte 85.52,h0v0,2,easy,M,H,E,WHAT_Ql,1,1,283,11.71889435,15.43810875,20.22010404,1,0,0,0
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc59-eC-rO-qry_eT_gte_78.30-flips_h0v0-nMasks_4-dMask_easy-dCmplx_MHM-fcs_WHAT_Ql-bsln_t_t-cntrQ_284,59,electricity consumption,radio on,engine temperature gte 78.30,h0v0,4,easy,M,H,M,WHAT_Ql,1,1,284,2.711180565,3.217431443,15.62285018,-1,5,-1,4
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc22-eC-rO-qry_wO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_EMH-fcs_WHAT_Ql-bsln_t_t-cntrQ_285,22,electricity consumption,radio on,wiper on gte 1,h0v0,3,easy,E,M,H,WHAT_Ql,1,1,285,15.14083725,20.04544009,25.66765755,0,0,1,4
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc41-eG-rO-qry_fC_gte_100.41-flips_h0v0-nMasks_2-dMask_easy-dCmplx_EHE-fcs_WHAT_Ql-bsln_t_t-cntrQ_286,41,engine temperature,radio on,fuel consumption gte 100.41,h0v0,2,easy,E,H,E,WHAT_Ql,1,1,286,8.011676359,15.90503849,19.1352829,-1,4,0,0
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc3-sF-rO-qry_eT_gte_81.90-flips_h0v0-nMasks_4-dMask_easy-dCmplx_EEE-fcs_WHAT_Ql-bsln_t_t-cntrQ_287,3,suspension force,radio on,engine temperature gte 81.90,h0v0,4,easy,E,E,E,WHAT_Ql,1,1,287,8.876138184,15.99365501,22.47880486,1,0,0,2
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc2-sF-wO-qry_gO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_EEE-fcs_WHAT_Ql-bsln_t_t-cntrQ_288,2,suspension force,wiper on,gps on gte 1,h0v0,3,easy,E,E,E,WHAT_Ql,1,1,288,12.03913005,13.921403,22.93560334,0,4,0,2
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc64-eG-gO-qry_fC_gte_104.80-flips_h0v0-nMasks_3-dMask_easy-dCmplx_MHM-fcs_WHAT_Ql-bsln_t_t-cntrQ_289,64,engine temperature,gps on,fuel consumption gte 104.80,h0v0,3,easy,M,H,M,WHAT_Ql,1,1,289,12.70452222,17.60830094,24.85722587,-1,1,0,5
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc72-fC-gO-qry_wO_gte_1-flips_h0v0-nMasks_4-dMask_easy-dCmplx_HMM-fcs_WHAT_Ql-bsln_t_t-cntrQ_290,72,fuel consumption,gps on,wiper on gte 1,h0v0,4,easy,H,M,M,WHAT_Ql,1,1,290,9.253082037,14.96749509,23.69619437,-1,5,-1,2
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc34-sF-gO-qry_hO_gte_1-flips_h0v0-nMasks_4-dMask_easy-dCmplx_MMM-fcs_WHAT_Ql-bsln_t_t-cntrQ_291,34,suspension force,gps on,heating on gte 1,h0v0,4,easy,M,M,M,WHAT_Ql,1,1,291,17.29436725,18.54246905,19.58709975,0,1,0,4
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc38-eC-wO-qry_eT_gte_68.64-flips_h0v0-nMasks_4-dMask_easy-dCmplx_MMH-fcs_WHAT_Ql-bsln_t_t-cntrQ_292,38,electricity consumption,wiper on,engine temperature gte 68.64,h0v0,4,easy,M,M,H,WHAT_Ql,1,1,292,6.396637078,10.90196214,20.1296065,1,2,1,1
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc47-sF-wO-qry_eT_gte_92.22-flips_h0v0-nMasks_1-dMask_easy-dCmplx_EHM-fcs_WHAT_Ql-bsln_t_t-cntrQ_293,47,suspension force,wiper on,engine temperature gte 92.22,h0v0,1,easy,E,H,M,WHAT_Ql,1,1,293,14.76287418,20.83883621,29.14019384,1,4,1,3
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc20-eC-rO-qry_gO_gte_1-flips_h0v0-nMasks_2-dMask_easy-dCmplx_HHE-fcs_WHAT_Ql-bsln_t_t-cntrQ_294,20,electricity consumption,radio on,gps on gte 1,h0v0,2,easy,H,H,E,WHAT_Ql,1,1,294,6.42919071,7.482914776,22.34718911,-1,5,-1,4
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc6-sF-gO-qry_rO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_EEM-fcs_WHAT_Ql-bsln_t_t-cntrQ_295,6,suspension force,gps on,radio on gte 1,h0v0,3,easy,E,E,M,WHAT_Ql,1,1,295,7.275238967,8.681388499,14.42630669,0,0,1,1
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc12-sF-gO-qry_rO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_EME-fcs_WHAT_Ql-bsln_t_t-cntrQ_296,12,suspension force,gps on,radio on gte 1,h0v0,3,easy,E,M,E,WHAT_Ql,1,1,296,4.477175483,8.62785756,20.93896002,1,1,0,2
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc67-eC-wO-qry_eT_gte_90.16-flips_h0v0-nMasks_2-dMask_easy-dCmplx_HME-fcs_WHAT_Ql-bsln_t_t-cntrQ_297,67,electricity consumption,wiper on,engine temperature gte 90.16,h0v0,2,easy,H,M,E,WHAT_Ql,1,1,297,16.8206256,18.00182114,26.68276623,-1,5,1,0
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc1-eC-gO-qry_eT_gte_87.00-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EEE-fcs_WHAT_Ql-bsln_t_t-cntrQ_352,1,electricity consumption,gps on,engine temperature gte 87.00,h0v0,5,medium,E,E,E,WHAT_Ql,1,1,352,17.92826178,25.94817666,38.35462356,1,2,1,3
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc68-fC-gO-qry_eT_gte_88.09-flips_h0v0-nMasks_7-dMask_medium-dCmplx_HMH-fcs_WHAT_Ql-bsln_t_t-cntrQ_353,68,fuel consumption,gps on,engine temperature gte 88.09,h0v0,7,medium,H,M,H,WHAT_Ql,1,1,353,19.83794138,19.92305137,32.76601019,0,5,0,3
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc29-eG-rO-qry_fC_gte_87.68-flips_h0v0-nMasks_7-dMask_medium-dCmplx_MEH-fcs_WHAT_Ql-bsln_t_t-cntrQ_354,29,engine temperature,radio on,fuel consumption gte 87.68,h0v0,7,medium,M,E,H,WHAT_Ql,1,1,354,7.735442469,16.44233185,29.76099158,1,5,0,0
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc69-eG-rO-qry_gO_gte_1-flips_h0v0-nMasks_7-dMask_medium-dCmplx_HMH-fcs_WHAT_Ql-bsln_t_t-cntrQ_355,69,engine temperature,radio on,gps on gte 1,h0v0,7,medium,H,M,H,WHAT_Ql,1,1,355,12.80215755,14.61821768,22.09012592,0,5,0,0
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc14-eG-gO-qry_rO_gte_1-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EME-fcs_WHAT_Ql-bsln_t_t-cntrQ_356,14,engine temperature,gps on,radio on gte 1,h0v0,5,medium,E,M,E,WHAT_Ql,1,1,356,9.285834259,14.30187603,27.18233935,0,2,-1,4
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc31-eC-gO-qry_wO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MME-fcs_WHAT_Ql-bsln_t_t-cntrQ_357,31,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,M,M,E,WHAT_Ql,1,1,357,0.105592169,5.957029396,7.646121076,-1,1,-1,2
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc4-sF-gO-qry_eT_gte_79.78-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EEE-fcs_WHAT_Ql-bsln_t_t-cntrQ_358,4,suspension force,gps on,engine temperature gte 79.78,h0v0,5,medium,E,E,E,WHAT_Ql,1,1,358,6.973234535,13.51726146,14.40728626,1,5,1,1
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc39-eG-wO-qry_rO_gte_1-flips_h0v0-nMasks_7-dMask_medium-dCmplx_EHE-fcs_WHAT_Ql-bsln_t_t-cntrQ_359,39,engine temperature,wiper on,radio on gte 1,h0v0,7,medium,E,H,E,WHAT_Ql,1,1,359,9.31977059,15.68162172,30.64848065,1,0,0,5
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc33-eG-gO-qry_rO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MME-fcs_WHAT_Ql-bsln_t_t-cntrQ_360,33,engine temperature,gps on,radio on gte 1,h0v0,6,medium,M,M,E,WHAT_Ql,1,1,360,0.237046886,9.559597444,11.81683868,-1,5,1,0
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc63-eG-gO-qry_fC_gte_95.17-flips_h0v0-nMasks_7-dMask_medium-dCmplx_MHM-fcs_WHAT_Ql-bsln_t_t-cntrQ_361,63,engine temperature,gps on,fuel consumption gte 95.17,h0v0,7,medium,M,H,M,WHAT_Ql,1,1,361,8.560786323,11.83832428,13.23082557,0,5,0,1
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc32-sF-rO-qry_gO_gte_1-flips_h0v0-nMasks_7-dMask_medium-dCmplx_MME-fcs_WHAT_Ql-bsln_t_t-cntrQ_362,32,suspension force,radio on,gps on gte 1,h0v0,7,medium,M,M,E,WHAT_Ql,1,1,362,19.71394844,22.97307738,26.88220377,1,5,1,2
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc54-sF-rO-qry_eT_gte_86.90-flips_h0v0-nMasks_5-dMask_medium-dCmplx_HEM-fcs_WHAT_Ql-bsln_t_t-cntrQ_363,54,suspension force,radio on,engine temperature gte 86.90,h0v0,5,medium,H,E,M,WHAT_Ql,1,1,363,2.826538443,6.96353837,20.71918588,1,0,1,1
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc61-eC-gO-qry_hO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MHE-fcs_WHAT_Ql-bsln_t_t-cntrQ_364,61,electricity consumption,gps on,heating on gte 1,h0v0,6,medium,M,H,E,WHAT_Ql,1,1,364,3.832552512,7.946606277,22.85585221,-1,5,-1,2
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc59-eC-rO-qry_wO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MHM-fcs_WHAT_Ql-bsln_t_t-cntrQ_365,59,electricity consumption,radio on,wiper on gte 1,h0v0,6,medium,M,H,M,WHAT_Ql,1,1,365,13.17593565,18.06085058,25.86684112,0,1,-1,5
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc22-eC-rO-qry_gO_gte_1-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EMH-fcs_WHAT_Ql-bsln_t_t-cntrQ_366,22,electricity consumption,radio on,gps on gte 1,h0v0,5,medium,E,M,H,WHAT_Ql,1,1,366,0,0,38.457,-1,5,-1,3
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc41-eG-rO-qry_wO_gte_1-flips_h0v0-nMasks_7-dMask_medium-dCmplx_EHE-fcs_WHAT_Ql-bsln_t_t-cntrQ_367,41,engine temperature,radio on,wiper on gte 1,h0v0,7,medium,E,H,E,WHAT_Ql,1,1,367,5.863829327,14.57518463,14.63581433,0,5,-1,1
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc3-sF-rO-qry_fC_gte_101.31-flips_h0v0-nMasks_6-dMask_medium-dCmplx_EEE-fcs_WHAT_Ql-bsln_t_t-cntrQ_368,3,suspension force,radio on,fuel consumption gte 101.31,h0v0,6,medium,E,E,E,WHAT_Ql,1,1,368,12.83109074,18.24586636,21.92922252,0,3,-1,1
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc2-sF-wO-qry_fC_gte_102.75-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EEE-fcs_WHAT_Ql-bsln_t_t-cntrQ_369,2,suspension force,wiper on,fuel consumption gte 102.75,h0v0,5,medium,E,E,E,WHAT_Ql,1,1,369,18.34130659,20.48992,25.22546114,0,0,1,1
R_3iECfulePwymQNr,100,10/04/2021 07:28,10/04/2021 07:21,10/04/2021 07:28,True,391,idc64-eG-gO-qry_rO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MHM-fcs_WHAT_Ql-bsln_t_t-cntrQ_370,64,engine temperature,gps on,radio on gte 1,h0v0,6,medium,M,H,M,WHAT_Ql,1,1,370,13.74479604,17.23137313,26.64822334,1,1,1,3
