StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,answerA2,diffA2,answerA3,diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion,scaling
20/09/2021 11:05,20/09/2021 11:30,IP Address,187.195.243.163,100,1533,True,20/09/2021 11:30,R_3KIb4DYdpDzdKQy,25.74369812,-100.4079971,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,8,hard,H,E,E,WHAT_Ql,9.99,33.52,41.96,1,439,E,WHAT_Ql_E_H,E_H,4,94.482,16,-6.01,36,-2.48,45,-3.04,Agree,1,4,4,3,61,2
20/09/2021 11:05,20/09/2021 11:30,IP Address,187.195.243.163,100,1533,True,20/09/2021 11:30,R_3KIb4DYdpDzdKQy,25.74369812,-100.4079971,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Ql,49.99,71.6,65.02,1,300,H,WHAT_Ql_H_E,H_E,4,158.547,59,-9.01,74,-2.4,75,-9.98,Disagree,0,3,1,3,62,2
20/09/2021 11:05,20/09/2021 11:30,IP Address,187.195.243.163,100,1533,True,20/09/2021 11:30,R_3KIb4DYdpDzdKQy,25.74369812,-100.4079971,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,7,medium,H,E,E,WHAT_Qn,76.79,76.69,35.42,-1,385,H,WHAT_Qn_H_M,H_M,2,77.448,80,-3.21,74,2.69,39,-3.58,Neither agree nor disagree,0,3,2,3,63,2
20/09/2021 11:05,20/09/2021 11:30,IP Address,187.195.243.163,100,1533,True,20/09/2021 11:30,R_3KIb4DYdpDzdKQy,25.74369812,-100.4079971,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHAT_Ql,18.66,20.17,66.09,-1,486,H,WHAT_Ql_H_H,H_H,4,115.448,74,-55.34,30,-9.83,85,-18.91,Disagree,1,3,2,3,64,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Qn,31.48,34.69,64.97,1,246,E,WHAT_Qn_E_E,E_E,2,114.892,33,-1.52,43,-8.31,67,-2.03,Disagree,0,3,2,3,65,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,3,medium,H,H,H,WHAT_Qn,54.46,56.78,59.42,1,351,H,WHAT_Qn_H_M,H_M,3,128.885,55,-0.54,60,-3.22,38,21.42,Agree,1,3,3,4,66,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,14,hard,E,E,E,WHAT_Qn,37.42,42.6,53.33,1,406,E,WHAT_Qn_E_H,E_H,4,115.924,40,-2.58,47,-4.4,46,7.33,Neither agree nor disagree,0,3,3,3,67,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,8,hard,H,E,E,WHAT_Ql,9.99,33.52,41.96,1,439,E,WHAT_Ql_E_H,E_H,3,97.756,14,-4.01,34,-0.48,46,-4.04,Disagree,0,4,4,4,68,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,10,medium,M,M,M,WHAT_Qn,59.43,64.01,68.02,-1,8327,M,WHAT_Qn_M_M,M_M,2,77.13,53,6.43,48,16.01,41,27.02,Agree,0,3,3,3,69,2
20/09/2021 11:16,20/09/2021 12:09,IP Address,92.37.2.121,100,3175,True,20/09/2021 12:09,R_XG2p3K4gYITNv2h,46.05029297,14.5045929,anonymous,EN,29,engine temperature,radio on,heating on gte 1,h0v0,4,medium,E,H,E,WHAT_Qn,37.28,34.69,59.62,1,381,E,WHAT_Qn_E_M,E_M,3,81.773,33,4.28,48,-13.31,49,10.62,Disagree,0,3,3,3,70,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Qn,54.44,56.78,75.65,1,270,H,WHAT_Qn_H_E,H_E,3,130.129,60,-5.56,60,-3.22,80,-4.35,Agree,1,4,4,5,71,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,4,suspension force,gps on,radio on gte 1,h0v0,6,medium,H,E,E,WHAT_Qn,84.25,76.69,29.97,1,331,H,WHAT_Qn_H_M,H_M,3,123.951,80,4.25,75,1.69,30,-0.03,Agree,1,3,3,4,72,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,14,hard,E,E,E,WHAT_Qn,37.42,42.6,53.33,1,406,E,WHAT_Qn_E_H,E_H,5,108.247,40,-2.58,45,-2.4,78,-24.67,Disagree,0,4,4,5,73,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Ql,49.99,71.6,65.02,1,273,H,WHAT_Ql_H_E,H_E,3,105.292,60,-10.01,69,2.6,71,-5.98,Disagree,0,4,4,3,74,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,E,E,WHAT_Ql,5.09,33.52,37.05,1,358,E,WHAT_Ql_E_M,E_M,3,123.87,50,-44.91,30,3.52,50,-12.95,Disagree,0,3,4,4,75,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,5,hard,M,M,M,WHAT_Qn,87.63,64.01,7.26,1,8462,M,WHAT_Qn_M_H,M_H,3,70.907,65,22.63,50,14.01,40,-32.74,Disagree,0,3,4,4,76,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Ql,49.99,71.6,65.02,1,300,H,WHAT_Ql_H_E,H_E,4,183.726,66,-16.01,63,8.6,69,-3.98,Agree,1,4,3,3,77,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,E,E,E,WHAT_Qn,37.36,42.6,15.75,1,379,E,WHAT_Qn_E_M,E_M,3,147.817,38,-0.64,45,-2.4,26,-10.25,Disagree,0,4,4,3,78,2
20/09/2021 13:06,20/09/2021 13:30,IP Address,201.172.185.116,100,1477,True,20/09/2021 13:30,R_3FLnxMiZJZ1yUY6,25.67590332,-100.3208008,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,14,hard,E,E,E,WHAT_Ql,41.58,78.73,51.4,1,460,E,WHAT_Ql_E_H,E_H,5,67.027,30,11.58,78,0.73,40,11.4,Disagree,0,4,5,4,79,2
23/09/2021 14:52,23/09/2021 15:12,IP Address,187.190.191.40,100,1164,True,23/09/2021 15:12,R_yWOYtKDOQet7J3H,21.02650452,-89.67649841,anonymous,EN,29,engine temperature,radio on,fuel consumption gte 44.75,h0v0,10,medium,E,H,E,WHAT_Qn,41.05,34.69,48.12,1,327,E,WHAT_Qn_E_M,E_M,1,44.059,81,-39.95,52,-17.31,61,-12.88,Neither agree nor disagree,0,3,2,2,80,2
23/09/2021 14:52,23/09/2021 15:12,IP Address,187.190.191.40,100,1164,True,23/09/2021 15:12,R_yWOYtKDOQet7J3H,21.02650452,-89.67649841,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,10,medium,M,M,M,WHAT_Qn,70.79,64.01,50.29,-1,8337,M,WHAT_Qn_M_M,M_M,3,88.523,51,19.79,46,18.01,38,12.29,Agree,0,3,3,3,81,2
23/09/2021 14:52,23/09/2021 15:12,IP Address,187.190.191.40,100,1164,True,23/09/2021 15:12,R_yWOYtKDOQet7J3H,21.02650452,-89.67649841,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,8,hard,H,E,E,WHAT_Qn,78.15,76.69,35.96,-1,412,H,WHAT_Qn_H_H,H_H,4,49.71,33,45.15,32,44.69,52,-16.04,Agree,0,2,2,3,82,2
23/09/2021 14:52,23/09/2021 15:12,IP Address,187.190.191.40,100,1164,True,23/09/2021 15:12,R_yWOYtKDOQet7J3H,21.02650452,-89.67649841,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHAT_Qn,67.28,56.78,23.29,-1,432,H,WHAT_Qn_H_H,H_H,3,84.085,36,31.28,50,6.78,50,-26.71,Disagree,1,3,3,3,83,2
23/09/2021 14:52,23/09/2021 15:12,IP Address,187.190.191.40,100,1164,True,23/09/2021 15:12,R_yWOYtKDOQet7J3H,21.02650452,-89.67649841,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHAT_Ql,21.37,33.52,72.94,-1,277,E,WHAT_Ql_E_E,E_E,1,47.145,48,-26.63,17,16.52,13,59.94,Neither agree nor disagree,0,2,2,3,84,2
23/09/2021 14:52,23/09/2021 15:12,IP Address,187.190.191.40,100,1164,True,23/09/2021 15:12,R_yWOYtKDOQet7J3H,21.02650452,-89.67649841,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Ql,18.24,20.17,77.25,-1,297,H,WHAT_Ql_H_E,H_E,2,32.069,23,-4.76,14,6.17,23,54.25,Neither agree nor disagree,0,4,4,3,85,2
23/09/2021 14:52,23/09/2021 15:12,IP Address,187.190.191.40,100,1164,True,23/09/2021 15:12,R_yWOYtKDOQet7J3H,21.02650452,-89.67649841,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,2,medium,E,E,E,WHAT_Ql,31.77,78.73,31.77,1,352,E,WHAT_Ql_E_M,E_M,3,89.626,20,11.77,19,59.73,63,-31.23,Neither agree nor disagree,0,4,4,4,86,2
23/09/2021 14:52,23/09/2021 15:12,IP Address,187.190.191.40,100,1164,True,23/09/2021 15:12,R_yWOYtKDOQet7J3H,21.02650452,-89.67649841,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,14,hard,E,H,E,WHAT_Qn,47.57,34.69,20.58,1,462,E,WHAT_Qn_E_H,E_H,3,22.214,7,40.57,6,28.69,8,12.58,Neither agree nor disagree,0,4,4,4,87,2
23/09/2021 14:52,23/09/2021 15:12,IP Address,187.190.191.40,100,1164,True,23/09/2021 15:12,R_yWOYtKDOQet7J3H,21.02650452,-89.67649841,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,7,hard,M,M,M,WHAT_Ql,2.95,15.58,26.82,-1,8472,M,WHAT_Ql_M_H,M_H,3,22.335,46,-43.05,20,-4.42,16,10.82,Disagree,1,2,2,2,88,2
23/09/2021 14:53,23/09/2021 15:23,IP Address,85.76.74.94,100,1814,True,23/09/2021 15:23,R_2WNFYyRaOOh3VB8,60.17190552,24.93469238,anonymous,EN,29,engine temperature,radio on,fuel consumption gte 44.75,h0v0,10,medium,E,H,E,WHAT_Qn,41.05,34.69,48.12,1,327,E,WHAT_Qn_E_M,E_M,2,150.698,70,-28.95,75,-40.31,70,-21.88,Agree,1,3,3,3,89,2
23/09/2021 14:53,23/09/2021 15:23,IP Address,85.76.74.94,100,1814,True,23/09/2021 15:23,R_2WNFYyRaOOh3VB8,60.17190552,24.93469238,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,10,medium,M,M,M,WHAT_Qn,70.79,64.01,50.29,-1,8337,M,WHAT_Qn_M_M,M_M,2,122.32,75,-4.21,70,-5.99,40,10.29,Agree,0,3,3,3,90,2
23/09/2021 14:53,23/09/2021 15:23,IP Address,85.76.74.94,100,1814,True,23/09/2021 15:23,R_2WNFYyRaOOh3VB8,60.17190552,24.93469238,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,8,hard,H,E,E,WHAT_Qn,78.15,76.69,35.96,-1,412,H,WHAT_Qn_H_H,H_H,4,184.844,60,18.15,70,6.69,25,10.96,Agree,0,3,3,2,91,2
23/09/2021 14:53,23/09/2021 15:23,IP Address,85.76.74.94,100,1814,True,23/09/2021 15:23,R_2WNFYyRaOOh3VB8,60.17190552,24.93469238,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHAT_Qn,67.28,56.78,23.29,-1,432,H,WHAT_Qn_H_H,H_H,3,119.519,70,-2.72,75,-18.22,35,-11.71,Neither agree nor disagree,0,3,3,4,92,2
23/09/2021 14:53,23/09/2021 15:23,IP Address,85.76.74.94,100,1814,True,23/09/2021 15:23,R_2WNFYyRaOOh3VB8,60.17190552,24.93469238,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHAT_Ql,21.37,33.52,72.94,-1,277,E,WHAT_Ql_E_E,E_E,0,167.135,4,17.37,15,18.52,23,49.94,Neither agree nor disagree,0,4,3,4,93,2
23/09/2021 14:53,23/09/2021 15:23,IP Address,85.76.74.94,100,1814,True,23/09/2021 15:23,R_2WNFYyRaOOh3VB8,60.17190552,24.93469238,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Ql,18.24,20.17,77.25,-1,297,H,WHAT_Ql_H_E,H_E,0,129.461,5,13.24,14,6.17,24,53.25,Neither agree nor disagree,0,4,3,3,94,2
23/09/2021 14:53,23/09/2021 15:23,IP Address,85.76.74.94,100,1814,True,23/09/2021 15:23,R_2WNFYyRaOOh3VB8,60.17190552,24.93469238,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,2,medium,E,E,E,WHAT_Ql,31.77,78.73,31.77,1,352,E,WHAT_Ql_E_M,E_M,0,86.99,5,26.77,13,65.73,50,-18.23,Neither agree nor disagree,0,3,4,4,95,2
23/09/2021 14:53,23/09/2021 15:23,IP Address,85.76.74.94,100,1814,True,23/09/2021 15:23,R_2WNFYyRaOOh3VB8,60.17190552,24.93469238,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,14,hard,E,H,E,WHAT_Qn,47.57,34.69,20.58,1,462,E,WHAT_Qn_E_H,E_H,3,94.333,85,-37.43,70,-35.31,5,15.58,Disagree,0,3,3,4,96,2
23/09/2021 14:53,23/09/2021 15:23,IP Address,85.76.74.94,100,1814,True,23/09/2021 15:23,R_2WNFYyRaOOh3VB8,60.17190552,24.93469238,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,7,hard,M,M,M,WHAT_Ql,2.95,15.58,26.82,-1,8472,M,WHAT_Ql_M_H,M_H,0,153.987,3,-0.05,13,2.58,25,1.82,Neither agree nor disagree,0,3,4,4,97,2
23/09/2021 14:54,23/09/2021 15:29,IP Address,187.161.94.216,100,2084,True,23/09/2021 15:29,R_1mVqKJeaHTbV4Ut,25.78939819,-100.4161987,anonymous,EN,29,engine temperature,radio on,fuel consumption gte 44.75,h0v0,10,medium,E,H,E,WHAT_Qn,41.05,34.69,48.12,1,327,E,WHAT_Qn_E_M,E_M,4,90.124,68,-26.95,70,-35.31,74,-25.88,Agree,1,3,4,3,98,2
23/09/2021 14:54,23/09/2021 15:29,IP Address,187.161.94.216,100,2084,True,23/09/2021 15:29,R_1mVqKJeaHTbV4Ut,25.78939819,-100.4161987,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,10,medium,M,M,M,WHAT_Qn,70.79,64.01,50.29,-1,8337,M,WHAT_Qn_M_M,M_M,4,139.973,80,-9.21,72,-7.99,40,10.29,Disagree,1,3,3,4,99,2
23/09/2021 14:54,23/09/2021 15:29,IP Address,187.161.94.216,100,2084,True,23/09/2021 15:29,R_1mVqKJeaHTbV4Ut,25.78939819,-100.4161987,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,8,hard,H,E,E,WHAT_Qn,78.15,76.69,35.96,-1,412,H,WHAT_Qn_H_H,H_H,4,150.975,54,24.15,65,11.69,40,-4.04,Agree,0,3,4,3,100,2
23/09/2021 14:54,23/09/2021 15:29,IP Address,187.161.94.216,100,2084,True,23/09/2021 15:29,R_1mVqKJeaHTbV4Ut,25.78939819,-100.4161987,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHAT_Qn,67.28,56.78,23.29,-1,432,H,WHAT_Qn_H_H,H_H,4,187.869,60,7.28,50,6.78,33,-9.71,Agree,0,3,4,4,101,2
23/09/2021 14:54,23/09/2021 15:29,IP Address,187.161.94.216,100,2084,True,23/09/2021 15:29,R_1mVqKJeaHTbV4Ut,25.78939819,-100.4161987,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHAT_Ql,21.37,33.52,72.94,-1,277,E,WHAT_Ql_E_E,E_E,3,223.013,5,16.37,15,18.52,15,57.94,Agree,0,3,3,4,102,2
23/09/2021 14:54,23/09/2021 15:29,IP Address,187.161.94.216,100,2084,True,23/09/2021 15:29,R_1mVqKJeaHTbV4Ut,25.78939819,-100.4161987,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Ql,18.24,20.17,77.25,-1,297,H,WHAT_Ql_H_E,H_E,3,100.556,5,13.24,13,7.17,3,74.25,Agree,0,4,3,4,103,2
23/09/2021 14:54,23/09/2021 15:29,IP Address,187.161.94.216,100,2084,True,23/09/2021 15:29,R_1mVqKJeaHTbV4Ut,25.78939819,-100.4161987,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,2,medium,E,E,E,WHAT_Ql,31.77,78.73,31.77,1,352,E,WHAT_Ql_E_M,E_M,4,98.104,7,24.77,15,63.73,52,-20.23,Agree,1,4,4,3,104,2
23/09/2021 14:54,23/09/2021 15:29,IP Address,187.161.94.216,100,2084,True,23/09/2021 15:29,R_1mVqKJeaHTbV4Ut,25.78939819,-100.4161987,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,14,hard,E,H,E,WHAT_Qn,47.57,34.69,20.58,1,462,E,WHAT_Qn_E_H,E_H,4,45.321,90,-42.43,70,-35.31,5,15.58,Disagree,0,4,4,4,105,2
23/09/2021 14:54,23/09/2021 15:29,IP Address,187.161.94.216,100,2084,True,23/09/2021 15:29,R_1mVqKJeaHTbV4Ut,25.78939819,-100.4161987,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,7,hard,M,M,M,WHAT_Ql,2.95,15.58,26.82,-1,8472,M,WHAT_Ql_M_H,M_H,4,150.469,5,-2.05,14,1.58,25,1.82,Disagree,1,4,4,3,106,2
23/09/2021 14:54,23/09/2021 15:40,IP Address,187.246.170.230,100,2751,True,23/09/2021 15:40,R_BLcLMAsnB4YZ89b,21.01739502,-101.2427979,anonymous,EN,29,engine temperature,radio on,fuel consumption gte 44.75,h0v0,10,medium,E,H,E,WHAT_Qn,41.05,34.69,48.12,1,327,E,WHAT_Qn_E_M,E_M,4,201.399,50,-8.95,65,-30.31,70,-21.88,Agree,1,4,4,4,107,2
23/09/2021 14:54,23/09/2021 15:40,IP Address,187.246.170.230,100,2751,True,23/09/2021 15:40,R_BLcLMAsnB4YZ89b,21.01739502,-101.2427979,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,10,medium,M,M,M,WHAT_Qn,70.79,64.01,50.29,-1,8337,M,WHAT_Qn_M_M,M_M,4,198.243,75,-4.21,70,-5.99,45,5.29,Disagree,1,4,4,4,108,2
23/09/2021 14:54,23/09/2021 15:40,IP Address,187.246.170.230,100,2751,True,23/09/2021 15:40,R_BLcLMAsnB4YZ89b,21.01739502,-101.2427979,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,8,hard,H,E,E,WHAT_Qn,78.15,76.69,35.96,-1,412,H,WHAT_Qn_H_H,H_H,4,234.15,60,18.15,75,1.69,43,-7.04,Agree,0,4,4,4,109,2
23/09/2021 14:54,23/09/2021 15:40,IP Address,187.246.170.230,100,2751,True,23/09/2021 15:40,R_BLcLMAsnB4YZ89b,21.01739502,-101.2427979,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHAT_Qn,67.28,56.78,23.29,-1,432,H,WHAT_Qn_H_H,H_H,4,256.954,70,-2.72,68,-11.22,35,-11.71,Disagree,1,4,4,4,110,2
23/09/2021 14:54,23/09/2021 15:40,IP Address,187.246.170.230,100,2751,True,23/09/2021 15:40,R_BLcLMAsnB4YZ89b,21.01739502,-101.2427979,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHAT_Ql,21.37,33.52,72.94,-1,277,E,WHAT_Ql_E_E,E_E,4,102.101,4,17.37,16,17.52,28,44.94,Neither agree nor disagree,0,4,4,4,111,2
23/09/2021 14:54,23/09/2021 15:40,IP Address,187.246.170.230,100,2751,True,23/09/2021 15:40,R_BLcLMAsnB4YZ89b,21.01739502,-101.2427979,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Ql,18.24,20.17,77.25,-1,297,H,WHAT_Ql_H_E,H_E,3,511.014,4,14.24,17,3.17,25,52.25,Disagree,1,4,4,4,112,2
23/09/2021 14:54,23/09/2021 15:40,IP Address,187.246.170.230,100,2751,True,23/09/2021 15:40,R_BLcLMAsnB4YZ89b,21.01739502,-101.2427979,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,2,medium,E,E,E,WHAT_Ql,31.77,78.73,31.77,1,352,E,WHAT_Ql_E_M,E_M,4,169.046,6,25.77,15,63.73,55,-23.23,Agree,1,4,4,4,113,2
23/09/2021 14:54,23/09/2021 15:40,IP Address,187.246.170.230,100,2751,True,23/09/2021 15:40,R_BLcLMAsnB4YZ89b,21.01739502,-101.2427979,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,14,hard,E,H,E,WHAT_Qn,47.57,34.69,20.58,1,462,E,WHAT_Qn_E_H,E_H,4,100.837,85,-37.43,65,-30.31,5,15.58,Neither agree nor disagree,0,4,4,4,114,2
23/09/2021 14:54,23/09/2021 15:40,IP Address,187.246.170.230,100,2751,True,23/09/2021 15:40,R_BLcLMAsnB4YZ89b,21.01739502,-101.2427979,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,7,hard,M,M,M,WHAT_Ql,2.95,15.58,26.82,-1,8472,M,WHAT_Ql_M_H,M_H,3,185.48,3,-0.05,15,0.58,32,-5.18,Disagree,1,4,4,3,115,2
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHAT_Qn,47.05,42.6,14.24,1,244,E,WHAT_Qn_E_E,E_E,0,24.824,8,39.05,11,31.6,7,7.24,Agree,1,0,0,0,0,1
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Ql,49.99,71.6,65.02,1,273,H,WHAT_Ql_H_E,H_E,0,12.137,46,3.99,43,28.6,33,32.02,Neither agree nor disagree,0,0,0,0,1,1
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,9,medium,M,M,M,WHAT_Ql,11.63,15.58,64.49,-1,8352,M,WHAT_Ql_M_M,M_M,0,11.464,52,-40.37,39,-23.42,44,20.49,Disagree,1,0,0,0,2,1
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,5,hard,H,E,E,WHAT_Ql,12.35,33.52,45.09,1,439,E,WHAT_Ql_E_H,E_H,0,19.367,17,-4.65,28,5.52,18,27.09,Neither agree nor disagree,0,0,0,0,3,1
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Ql,18.24,20.17,77.25,-1,324,H,WHAT_Ql_H_E,H_E,0,17.887,11,7.24,54,-33.83,26,51.25,Neither agree nor disagree,0,0,0,0,4,1
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,29,engine temperature,radio on,heating on gte 1,h0v0,3,medium,E,H,E,WHAT_Ql,25.3,71.6,34.36,-1,381,H,WHAT_Ql_H_M,H_M,0,34.864,9,16.3,12,59.6,18,16.36,Neither agree nor disagree,0,0,0,0,5,1
19/09/2021 14:20,19/09/2021 14:30,IP Address,109.148.138.191,100,595,True,19/09/2021 14:30,R_1rHZSBvShUwuWTo,52.26150513,1.37260437,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,15,hard,E,E,E,WHAT_Ql,41.12,78.73,48.83,1,460,E,WHAT_Ql_E_H,E_H,0,32.477,30,11.12,31,47.73,24,24.83,Agree,1,0,0,0,6,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHAT_Qn,79.15,76.69,75.2,1,250,H,WHAT_Qn_H_E,H_E,3,93.603,79,0.15,69,7.69,59,16.2,Disagree,0,4,4,4,7,1
