"","mean_CI","low_CI","high_CI","category_combination","X5","question","orderCategoryCombination","filterType","filterValue","significantDifference","sizeSignificantDifference"
"182",2.28069288358752,0.498679842069159,4.09277558710985,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",50,NA,NA
"183",2.96628723289269,2.11361644356736,3.80483551014947,"focus,WHERE","","log_diffA1","focus: WHERE","p",50,NA,NA
"184",1.76487038468403,0.905307302076625,2.64289769132351,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",50,NA,NA
"185",1.26409850759593,-0.51587801313468,3.05757833958184,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",50,NA,NA
"186",3.99263037946519,3.34024976827428,4.64561072683086,"focus,WHERE","","log_diffA2","focus: WHERE","p",50,NA,NA
"187",1.5678749598973,0.607464494642905,2.52124755286023,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",50,NA,NA
"188",1.88226010960219,0.623885243190672,3.13980034854471,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",50,NA,NA
"189",1.44772341634347,0.882375852157784,2.01699224641172,"focus,WHERE","","log_diffA3","focus: WHERE","p",50,NA,NA
"190",-0.349268162087055,-3.265831508197,2.58264377997111,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",50,FALSE,0
"191",-1.84144998530651,-3.06047590200544,-0.630687522031706,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",50,TRUE,1
"192",0.310863861755794,-2.46789249752704,3.09910414123609,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",50,FALSE,0
"193",-0.0521892588782388,-1.69125617864379,1.58808787996002,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",50,FALSE,0
"194",-2.70473366157041,-3.78649691233098,-1.61656228087094,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",50,TRUE,1
"195",-2.21129694677399,-4.14839008170348,-0.327861708005477,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",50,TRUE,1
"196",0.0853539858436566,-1.28079702454232,1.45911611325852,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",50,FALSE,0
"197",0.00878387229335223,-1.17703379886024,1.19046672565213,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",50,FALSE,0
"198",0.385444182046304,-1.18887096817815,1.9281001924822,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",50,FALSE,0
