StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,log_diffA1,answerA2,diffA2,log_diffA2,answerA3,diffA3,log_diffA3,answerB,correctB,trustA1,trustA2,trustA3,flip,passedIntroQuestions,prolificId,impossibleQualAnswer,stimuliAllTrust0or5,responseAllTrust0or5,uniqueCntrQuestion
"14/11/2021 09:19","14/11/2021 09:43","IP Address","1.132.109.212","100","1489","TRUE","14/11/2021 09:43","R_1FmJTAiIpx2bMDB","-27.4743042","153.0223999","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h1v1",6,"medium","M","M","M","WHERE",44.86,38.08,46.94,1,148,"M","WHERE_M_M","M_M","1","128.083","30",14.86,3.9054471787388496,"30",8.079999999999998,3.0365033337389877,"40",6.939999999999998,2.8206895605592144,"Neither agree nor disagree",0,"1","1","2","f",false,"5dd64964181abc5e60f61802","",false,false,161
"14/11/2021 09:19","14/11/2021 09:43","IP Address","1.132.109.212","100","1489","TRUE","14/11/2021 09:43","R_1FmJTAiIpx2bMDB","-27.4743042","153.0223999","anonymous","EN",6,"suspension force","gps on","wiper on gte 1","h1v1",9,"hard","H","E","H","WHERE",34.79,37.7,31.71,-1,240,"H","WHERE_H_H","H_H","2","139.393","40",-5.210000000000001,2.4154882710497003,"45",-7.299999999999997,2.892391025913403,"30",1.7100000000000009,0.8757800630684888,"Neither agree nor disagree",0,"2","2","1","f",false,"5dd64964181abc5e60f61802","",false,false,162
"14/11/2021 08:11","14/11/2021 08:31","IP Address","76.65.33.170","100","1166","TRUE","14/11/2021 08:31","R_WDOla4z0gtC1yG5","44.29829407","-76.43229675","anonymous","EN",68,"fuel consumption","gps on","wiper on gte 1","h1v1",6,"medium","E","M","E","WHAT_Qn",46.22,43.36,37.62,1,12,"E","WHAT_Qn_E_M","E_M","2","62.036","42",4.219999999999999,2.119356177039675,"37",6.359999999999999,2.6971065744769747,"39",-1.3800000000000026,0.5897634869849798,"Agree",1,"3","3","3","f",true,"5e25d35e4500a281dff44826","",false,false,163
"14/11/2021 08:11","14/11/2021 08:31","IP Address","76.65.33.170","100","1166","TRUE","14/11/2021 08:31","R_WDOla4z0gtC1yG5","44.29829407","-76.43229675","anonymous","EN",14,"engine temperature","gps on","wiper on gte 1","h1v1",9,"hard","M","M","E","WHAT_Qn",20.32,23.97,30.13,-1,102,"M","WHAT_Qn_M_H","M_H","4","178.722","41",-20.68,4.3788583832700345,"28",-4.030000000000001,2.05484847699562,"26",4.129999999999999,2.0891591319112375,"Disagree",1,"3","2","2","f",true,"5e25d35e4500a281dff44826","",false,false,164
"14/11/2021 08:11","14/11/2021 08:31","IP Address","76.65.33.170","100","1166","TRUE","14/11/2021 08:31","R_WDOla4z0gtC1yG5","44.29829407","-76.43229675","anonymous","EN",41,"engine temperature","radio on","wiper on gte 1","h1v1",9,"hard","H","E","M","WHAT_Qn",43.88,43.31,40.95,-1,181,"H","WHAT_Qn_H_H","H_H","4","52.894","53",-9.119999999999997,3.208673319629471,"36",7.310000000000002,2.8943327422776943,"38",2.950000000000003,1.6205864104518788,"Disagree",1,"3","4","4","f",true,"5e25d35e4500a281dff44826","",false,false,165
"14/11/2021 08:11","14/11/2021 08:31","IP Address","76.65.33.170","100","1166","TRUE","14/11/2021 08:31","R_WDOla4z0gtC1yG5","44.29829407","-76.43229675","anonymous","EN",69,"engine temperature","radio on","wiper on gte 1","h1v1",3,"easy","M","E","E","WHAT_Ql",13.17,15.02,41.56,-1,30,"E","WHAT_Ql_E_E","E_E","2","62.649","17",-3.83,1.9836776946980672,"20",-4.98,2.351910961103077,"47",-5.439999999999998,2.476381687567234,"Disagree",1,"4","4","4","f",true,"5e25d35e4500a281dff44826",false,false,false,166
"14/11/2021 08:11","14/11/2021 08:31","IP Address","76.65.33.170","100","1166","TRUE","14/11/2021 08:31","R_WDOla4z0gtC1yG5","44.29829407","-76.43229675","anonymous","EN",68,"fuel consumption","gps on","wiper on gte 1","h1v1",6,"medium","E","M","E","WHAT_Ql",4.9,46.05,16.08,-1,126,"M","WHAT_Ql_M_M","M_M","3","90.847","20",-15.1,3.92837032301897,"44",2.049999999999997,1.121015400961364,"20",-3.9200000000000017,2.0161397026552534,"Disagree",1,"1","4","2","f",true,"5e25d35e4500a281dff44826",false,false,false,167
"14/11/2021 08:11","14/11/2021 08:31","IP Address","76.65.33.170","100","1166","TRUE","14/11/2021 08:31","R_WDOla4z0gtC1yG5","44.29829407","-76.43229675","anonymous","EN",22,"electricity consumption","radio on","wiper on gte 1","h1v1",6,"medium","M","H","M","WHAT_Ql",20.07,44.15,33.33,-1,202,"H","WHAT_Ql_H_M","H_M","3","62.964","22",-1.9299999999999997,1.039138393906958,"39",5.149999999999999,2.3991710938198225,"30",3.3299999999999983,1.7886857106135332,"Disagree",1,"3","3","3","f",true,"5e25d35e4500a281dff44826",false,false,false,168
"14/11/2021 08:11","14/11/2021 08:31","IP Address","76.65.33.170","100","1166","TRUE","14/11/2021 08:31","R_WDOla4z0gtC1yG5","44.29829407","-76.43229675","anonymous","EN",68,"fuel consumption","gps on","wiper on gte 1","h1v1",3,"easy","E","M","E","WHERE",9.25,16.09,45.03,1,55,"E","WHERE_E_E","E_E","4","98.014","12",-2.75,1.5235619560570128,"38",-21.91,4.461724991502711,"55",-9.969999999999999,3.3355690055567484,"Disagree",0,"2","0","3","f",true,"5e25d35e4500a281dff44826","",false,false,169
"14/11/2021 08:11","14/11/2021 08:31","IP Address","76.65.33.170","100","1166","TRUE","14/11/2021 08:31","R_WDOla4z0gtC1yG5","44.29829407","-76.43229675","anonymous","EN",41,"engine temperature","radio on","wiper on gte 1","h1v1",8,"hard","H","E","M","WHERE",31.73,27.83,50.89,1,159,"M","WHERE_M_H","M_H","3","82.366","38",-6.27,2.676944359106912,"100",-72.17,6.1758239671724064,"60",-9.11,3.2071119612077132,"Neither agree nor disagree",0,"1","4","3","f",true,"5e25d35e4500a281dff44826","",false,false,170
"14/11/2021 08:11","14/11/2021 08:31","IP Address","76.65.33.170","100","1166","TRUE","14/11/2021 08:31","R_WDOla4z0gtC1yG5","44.29829407","-76.43229675","anonymous","EN",12,"suspension force","gps on","wiper on gte 1","h1v1",3,"easy","H","M","H","WHERE",21.92,24.89,24.17,-1,223,"H","WHERE_H_E","H_E","3","68.064","26",-4.079999999999998,2.072105800480419,"89",-64.11,6.005287693907865,"29",-4.829999999999998,2.308885057411763,"Agree",0,"4","4","4","f",true,"5e25d35e4500a281dff44826","",false,false,171
"14/11/2021 09:12","14/11/2021 09:41","IP Address","86.168.235.108","100","1730","TRUE","14/11/2021 09:41","R_3oYDo0I6OrE9Tsq","53.48019409","-2.186706543","anonymous","EN",68,"fuel consumption","gps on","wiper on gte 1","h1v1",9,"hard","E","M","E","WHAT_Qn",43.22,43.36,24.42,-1,21,"E","WHAT_Qn_E_H","E_H","4","125.91","44",-0.7800000000000011,-0.14401030269151752,"46",-2.6400000000000006,1.4672794804599827,"28",-3.5799999999999983,1.8894735425311084,"Disagree",1,"4","3","3","f",true,"5e332dec41d1cd30b905bdfe","",false,false,172
"14/11/2021 09:12","14/11/2021 09:41","IP Address","86.168.235.108","100","1730","TRUE","14/11/2021 09:41","R_3oYDo0I6OrE9Tsq","53.48019409","-2.186706543","anonymous","EN",47,"suspension force","wiper on","gps on gte 1","h1v1",9,"hard","M","M","H","WHAT_Qn",29.72,36.43,25.36,-1,104,"M","WHAT_Qn_M_H","M_H","4","154.631","33",-3.280000000000001,1.767654798237347,"42",-5.57,2.5096958419333872,"20",5.359999999999999,2.455491620628468,"Neither agree nor disagree",0,"1","1","4","f",true,"5e332dec41d1cd30b905bdfe","",false,false,173
"14/11/2021 09:12","14/11/2021 09:41","IP Address","86.168.235.108","100","1730","TRUE","14/11/2021 09:41","R_3oYDo0I6OrE9Tsq","53.48019409","-2.186706543","anonymous","EN",2,"suspension force","wiper on","gps on gte 1","h1v1",6,"medium","H","H","M","WHAT_Qn",28.54,27.06,35.23,1,178,"H","WHAT_Qn_H_M","H_M","3","106.074","21",7.539999999999999,2.9382857918840526,"13",14.059999999999999,3.8262942454996343,"33",2.229999999999997,1.2357270598380565,"Disagree",0,"2","2","3","f",true,"5e332dec41d1cd30b905bdfe","",false,false,174
"14/11/2021 09:12","14/11/2021 09:41","IP Address","86.168.235.108","100","1730","TRUE","14/11/2021 09:41","R_3oYDo0I6OrE9Tsq","53.48019409","-2.186706543","anonymous","EN",61,"electricity consumption","gps on","wiper on gte 1","h1v1",8,"hard","M","E","M","WHAT_Ql",22.53,54.19,29.8,1,49,"E","WHAT_Ql_E_H","E_H","4","122.157","18",4.530000000000001,2.218781167784069,"55",-0.8100000000000023,-0.09696172988708453,"36",-6.199999999999999,2.6610654798069477,"Agree",1,"4","4","4","f",true,"5e332dec41d1cd30b905bdfe",false,false,false,175
"14/11/2021 09:12","14/11/2021 09:41","IP Address","86.168.235.108","100","1730","TRUE","14/11/2021 09:41","R_3oYDo0I6OrE9Tsq","53.48019409","-2.186706543","anonymous","EN",47,"suspension force","wiper on","gps on gte 1","h1v1",6,"medium","M","M","H","WHAT_Ql",29.42,78.81,41.77,-1,122,"M","WHAT_Ql_M_M","M_M","3","117.103","32",-2.5799999999999983,1.4356285940520896,"83",-4.189999999999998,2.1093605594042297,"47",-5.229999999999997,2.42088657497553,"Neither agree nor disagree",0,"2","4","3","f",true,"5e332dec41d1cd30b905bdfe",false,false,false,176
"14/11/2021 09:12","14/11/2021 09:41","IP Address","86.168.235.108","100","1730","TRUE","14/11/2021 09:41","R_3oYDo0I6OrE9Tsq","53.48019409","-2.186706543","anonymous","EN",34,"suspension force","gps on","wiper on gte 1","h1v1",3,"easy","E","H","H","WHAT_Ql",10.49,21.45,43.36,-1,191,"H","WHAT_Ql_H_E","H_E","4","76.025","13",-2.51,1.3978029618624899,"24",-2.5500000000000007,1.419538891513785,"45",-1.6400000000000006,0.8196681834964561,"Neither agree nor disagree",0,"4","3","4","f",true,"5e332dec41d1cd30b905bdfe",false,false,false,177
"14/11/2021 09:12","14/11/2021 09:41","IP Address","86.168.235.108","100","1730","TRUE","14/11/2021 09:41","R_3oYDo0I6OrE9Tsq","53.48019409","-2.186706543","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h1v1",9,"hard","E","E","E","WHERE",16.3,15.53,21.88,1,81,"E","WHERE_E_H","E_H","3","250.926","10",6.300000000000001,2.683696454306516,"31",-15.47,3.9630116475994273,"20",1.879999999999999,1.0036022366801949,"Agree",1,"4","2","4","f",true,"5e332dec41d1cd30b905bdfe","",false,false,178
"14/11/2021 09:12","14/11/2021 09:41","IP Address","86.168.235.108","100","1730","TRUE","14/11/2021 09:41","R_3oYDo0I6OrE9Tsq","53.48019409","-2.186706543","anonymous","EN",63,"engine temperature","gps on","wiper on gte 1","h1v1",3,"easy","E","E","M","WHERE",31.6,21.16,16.52,1,144,"M","WHERE_M_E","M_E","2","206.683","31",0.6000000000000014,-0.4639470997597874,"40",-18.84,4.245267466519513,"15",1.5199999999999996,0.7180875839605164,"Agree",1,"1","1","4","f",true,"5e332dec41d1cd30b905bdfe","",false,false,179
"14/11/2021 09:12","14/11/2021 09:41","IP Address","86.168.235.108","100","1730","TRUE","14/11/2021 09:41","R_3oYDo0I6OrE9Tsq","53.48019409","-2.186706543","anonymous","EN",34,"suspension force","gps on","wiper on gte 1","h1v1",5,"medium","E","H","H","WHERE",25.73,28.06,24.53,-1,227,"H","WHERE_H_M","H_M","4","94.235","31",-5.27,2.431622959713292,"40",-11.940000000000001,3.5927560104410268,"27",-2.469999999999999,1.3757345385831554,"Neither agree nor disagree",0,"1","1","3","f",true,"5e332dec41d1cd30b905bdfe","",false,false,180
"14/11/2021 08:13","14/11/2021 08:41","IP Address","142.126.152.56","100","1667","TRUE","14/11/2021 08:41","R_url8aLWKiYWMicx","43.6882019","-79.4539032","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h1v1",9,"hard","E","H","E","WHAT_Qn",32.38,34.69,24.06,-1,24,"E","WHAT_Qn_E_H","E_H","1","91.987","41",-8.619999999999997,3.1284583841469273,"31",3.6899999999999977,1.931683057059805,"29",-4.940000000000001,2.340562269026414,"Disagree",1,"0","1","1","f",true,"5e4c8b3dc6a8fa0e4d8d8f5f","",false,false,181
"14/11/2021 08:13","14/11/2021 08:41","IP Address","142.126.152.56","100","1667","TRUE","14/11/2021 08:41","R_url8aLWKiYWMicx","43.6882019","-79.4539032","anonymous","EN",38,"electricity consumption","wiper on","gps on gte 1","h1v1",3,"easy","M","E","H","WHAT_Qn",39.07,37.07,29.77,1,83,"M","WHAT_Qn_M_E","M_E","2","143.794","42",-2.9299999999999997,1.6111723800440048,"31",6.07,2.631104282365877,"40",-10.23,3.3722556484457873,"Disagree",0,"2","2","3","f",true,"5e4c8b3dc6a8fa0e4d8d8f5f","",false,false,182
"14/11/2021 08:13","14/11/2021 08:41","IP Address","142.126.152.56","100","1667","TRUE","14/11/2021 08:41","R_url8aLWKiYWMicx","43.6882019","-79.4539032","anonymous","EN",41,"engine temperature","radio on","wiper on gte 1","h1v1",3,"easy","H","E","M","WHAT_Qn",53.37,43.31,16.62,1,163,"H","WHAT_Qn_H_E","H_E","2","95.638","50",3.3699999999999974,1.8052924556007106,"35",8.310000000000002,3.0763880685128413,"25",-8.379999999999999,3.08831123588866,"Disagree",0,"2","2","2","f",true,"5e4c8b3dc6a8fa0e4d8d8f5f","",false,false,183
"14/11/2021 08:13","14/11/2021 08:41","IP Address","142.126.152.56","100","1667","TRUE","14/11/2021 08:41","R_url8aLWKiYWMicx","43.6882019","-79.4539032","anonymous","EN",41,"engine temperature","radio on","wiper on gte 1","h1v1",6,"medium","H","E","M","WHAT_Ql",1.16,3.7,23.84,1,43,"E","WHAT_Ql_E_M","E_M","1","89.014","31",-29.84,4.905206468795705,"4",-0.2999999999999998,-1.2344652536370235,"24",-0.16000000000000014,-1.8109661756099824,"Agree",1,"1","2","2","f",true,"5e4c8b3dc6a8fa0e4d8d8f5f",true,false,false,184
"14/11/2021 08:13","14/11/2021 08:41","IP Address","142.126.152.56","100","1667","TRUE","14/11/2021 08:41","R_url8aLWKiYWMicx","43.6882019","-79.4539032","anonymous","EN",14,"engine temperature","gps on","wiper on gte 1","h1v1",3,"easy","M","M","E","WHAT_Ql",15.77,80.91,18.88,1,111,"M","WHAT_Ql_M_E","M_E","0","122.561","76",-60.230000000000004,5.9154013882604115,"22",58.91,5.883498631653721,"22",-3.120000000000001,1.6982184782244143,"Neither agree nor disagree",0,"1","1","1","f",true,"5e4c8b3dc6a8fa0e4d8d8f5f",true,false,false,185
"14/11/2021 08:13","14/11/2021 08:41","IP Address","142.126.152.56","100","1667","TRUE","14/11/2021 08:41","R_url8aLWKiYWMicx","43.6882019","-79.4539032","anonymous","EN",54,"suspension force","radio on","wiper on gte 1","h1v1",9,"hard","E","H","M","WHAT_Ql",6.24,33.47,19.54,1,208,"H","WHAT_Ql_H_H","H_H","0","97.68","64",-57.76,5.855117639487686,"40",-6.530000000000001,2.734438666137167,"24",-4.460000000000001,2.19692173382033,"Agree",1,"1","1","1","f",true,"5e4c8b3dc6a8fa0e4d8d8f5f",true,false,false,186
"14/11/2021 08:13","14/11/2021 08:41","IP Address","142.126.152.56","100","1667","TRUE","14/11/2021 08:41","R_url8aLWKiYWMicx","43.6882019","-79.4539032","anonymous","EN",31,"electricity consumption","gps on","wiper on gte 1","h1v1",6,"medium","M","H","E","WHERE",18.49,18.8,23.51,1,68,"E","WHERE_E_M","E_M","0","162.538","10",8.489999999999998,3.106850796450223,"31",-12.2,3.6235157414905492,"20",3.5100000000000016,1.8619553641448703,"Neither agree nor disagree",0,"0","0","1","f",true,"5e4c8b3dc6a8fa0e4d8d8f5f","",false,false,187
"14/11/2021 08:13","14/11/2021 08:41","IP Address","142.126.152.56","100","1667","TRUE","14/11/2021 08:41","R_url8aLWKiYWMicx","43.6882019","-79.4539032","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h1v1",3,"easy","M","M","M","WHERE",54.87,38.08,30.32,1,139,"M","WHERE_M_E","M_E","1","117.297","58",-3.1300000000000026,1.702657543390912,"46",-7.920000000000002,3.008092420948722,"32",-1.6799999999999997,0.8519988371124461,"Agree",1,"1","1","2","f",true,"5e4c8b3dc6a8fa0e4d8d8f5f","",false,false,188
"14/11/2021 08:13","14/11/2021 08:41","IP Address","142.126.152.56","100","1667","TRUE","14/11/2021 08:41","R_url8aLWKiYWMicx","43.6882019","-79.4539032","anonymous","EN",34,"suspension force","gps on","wiper on gte 1","h1v1",9,"hard","E","H","H","WHERE",28.77,28.06,34.16,1,236,"H","WHERE_H_H","H_H","0","169.911","35",-6.23,2.6678921252302343,"50",-21.94,4.463687842201262,"36",-1.8400000000000034,0.9745293124838843,"Disagree",0,"2","1","1","f",true,"5e4c8b3dc6a8fa0e4d8d8f5f","",false,false,189
"14/11/2021 08:15","14/11/2021 08:35","IP Address","86.187.233.206","100","1205","TRUE","14/11/2021 08:35","R_3jZJsNEFIM043x7","52.51890564","-1.918899536","anonymous","EN",54,"suspension force","radio on","wiper on gte 1","h1v1",3,"easy","E","H","M","WHAT_Qn",59.27,56.14,52.75,-1,7,"E","WHAT_Qn_E_E","E_E","3","111.739","54",5.270000000000003,2.4316229597132932,"55",1.1400000000000006,0.33913738491958606,"55",-2.25,1.2479275134435854,"Neither agree nor disagree",0,"2","3","4","f",true,"5e54026ac94622402d781782","",false,false,190
"14/11/2021 08:15","14/11/2021 08:35","IP Address","86.187.233.206","100","1205","TRUE","14/11/2021 08:35","R_3jZJsNEFIM043x7","52.51890564","-1.918899536","anonymous","EN",14,"engine temperature","gps on","wiper on gte 1","h1v1",6,"medium","M","M","E","WHAT_Qn",19.84,23.97,27.2,-1,93,"M","WHAT_Qn_M_M","M_M","3","79.677","31",-11.16,3.4963345134171115,"33",-9.030000000000001,3.1945598860226125,"25",2.1999999999999993,1.2172307162206686,"Agree",0,"2","2","3","f",true,"5e54026ac94622402d781782","",false,false,191
"14/11/2021 08:15","14/11/2021 08:35","IP Address","86.187.233.206","100","1205","TRUE","14/11/2021 08:35","R_3jZJsNEFIM043x7","52.51890564","-1.918899536","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h1v1",3,"easy","H","H","H","WHAT_Qn",53.62,56.79,46.07,-1,170,"H","WHAT_Qn_H_E","H_E","3","94.301","50",3.6199999999999974,1.9049657186840254,"53",3.789999999999999,1.9690123075163157,"44",2.0700000000000003,1.1342209397606338,"Neither agree nor disagree",0,"2","2","3","f",true,"5e54026ac94622402d781782","",false,false,192
"14/11/2021 08:15","14/11/2021 08:35","IP Address","86.187.233.206","100","1205","TRUE","14/11/2021 08:35","R_3jZJsNEFIM043x7","52.51890564","-1.918899536","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h1v1",3,"easy","E","E","E","WHAT_Ql",12.85,78.74,34.11,-1,36,"E","WHAT_Ql_E_E","E_E","4","64.42","35",-22.15,4.47735352663456,"78",0.7399999999999949,-0.2092279621380086,"35",-0.8900000000000006,0.02147972741045234,"Disagree",1,"3","4","4","f",true,"5e54026ac94622402d781782",false,false,false,193
"14/11/2021 08:15","14/11/2021 08:35","IP Address","86.187.233.206","100","1205","TRUE","14/11/2021 08:35","R_3jZJsNEFIM043x7","52.51890564","-1.918899536","anonymous","EN",12,"suspension force","gps on","wiper on gte 1","h1v1",6,"medium","H","M","H","WHAT_Ql",17.27,81.19,26.29,-1,125,"M","WHAT_Ql_M_M","M_M","3","113.151","15",2.2699999999999996,1.2600256559614553,"86",-4.810000000000002,2.3030500846816735,"27",-0.7100000000000009,-0.260151897300671,"Disagree",1,"3","3","3","f",true,"5e54026ac94622402d781782",false,false,false,194
"14/11/2021 08:15","14/11/2021 08:35","IP Address","86.187.233.206","100","1205","TRUE","14/11/2021 08:35","R_3jZJsNEFIM043x7","52.51890564","-1.918899536","anonymous","EN",34,"suspension force","gps on","wiper on gte 1","h1v1",6,"medium","E","H","H","WHAT_Ql",9.32,21.45,39.86,1,200,"H","WHAT_Ql_H_M","H_M","2","118.407","60",-50.68,5.666898582440589,"22",-0.5500000000000007,-0.5670405927238923,"38",1.8599999999999994,0.9891390073682327,"Disagree",0,"3","4","3","f",true,"5e54026ac94622402d781782",true,false,false,195
"14/11/2021 08:15","14/11/2021 08:35","IP Address","86.187.233.206","100","1205","TRUE","14/11/2021 08:35","R_3jZJsNEFIM043x7","52.51890564","-1.918899536","anonymous","EN",33,"engine temperature","gps on","wiper on gte 1","h1v1",3,"easy","H","H","E","WHERE",16.68,18.52,41.51,1,62,"E","WHERE_E_E","E_E","1","79.545","16",0.6799999999999997,-0.31293931166010824,"28",-9.48,3.2637856138908026,"38",3.509999999999998,1.861955364144869,"Disagree",0,"1","1","3","f",true,"5e54026ac94622402d781782","",false,false,196
"14/11/2021 08:15","14/11/2021 08:35","IP Address","86.187.233.206","100","1205","TRUE","14/11/2021 08:35","R_3jZJsNEFIM043x7","52.51890564","-1.918899536","anonymous","EN",63,"engine temperature","gps on","wiper on gte 1","h1v1",5,"medium","E","E","M","WHERE",16.97,21.16,24.02,1,153,"M","WHERE_M_M","M_M","1","67.88","20",-3.030000000000001,1.6576400052078248,"35",-13.84,3.8037436685052253,"21",3.0199999999999996,1.6530600171045644,"Neither agree nor disagree",0,"1","1","3","f",true,"5e54026ac94622402d781782","",false,false,197
"14/11/2021 08:15","14/11/2021 08:35","IP Address","86.187.233.206","100","1205","TRUE","14/11/2021 08:35","R_3jZJsNEFIM043x7","52.51890564","-1.918899536","anonymous","EN",64,"engine temperature","gps on","wiper on gte 1","h1v1",5,"medium","E","E","H","WHERE",39.52,35.46,30.12,1,234,"H","WHERE_H_M","H_M","3","144.249","55",-15.479999999999997,3.9639364521444853,"20",15.46,3.9620862498506435,"25",5.120000000000001,2.390942772802543,"Neither agree nor disagree",0,"0","1","4","f",true,"5e54026ac94622402d781782","",false,false,198
"14/11/2021 08:16","14/11/2021 08:32","IP Address","109.152.193.208","100","942","TRUE","14/11/2021 08:32","R_3GwfQXHF6mL0uPZ","51.73370361","-4.10710144","anonymous","EN",54,"suspension force","radio on","wiper on gte 1","h1v1",9,"hard","E","H","M","WHAT_Qn",59.54,56.14,22.98,1,25,"E","WHAT_Qn_E_H","E_H","3","138.946","70",-10.46,3.4039493642328646,"65",-8.86,3.167518503735217,"25",-2.0199999999999996,1.1009776477248205,"Neither agree nor disagree",0,"3","3","3","f",true,"5e5d021af1dd4d000e99f375","",false,false,199
"14/11/2021 08:16","14/11/2021 08:32","IP Address","109.152.193.208","100","942","TRUE","14/11/2021 08:32","R_3GwfQXHF6mL0uPZ","51.73370361","-4.10710144","anonymous","EN",20,"electricity consumption","radio on","wiper on gte 1","h1v1",9,"hard","M","H","H","WHAT_Qn",53.52,56.14,18.62,1,107,"M","WHAT_Qn_M_H","M_H","4","87.921","60",-6.479999999999997,2.7235585614721023,"66",-9.86,3.319762427669248,"20",-1.379999999999999,0.5897634869849764,"Neither agree nor disagree",0,"3","3","3","f",true,"5e5d021af1dd4d000e99f375","",false,false,200
"14/11/2021 08:16","14/11/2021 08:32","IP Address","109.152.193.208","100","942","TRUE","14/11/2021 08:32","R_3GwfQXHF6mL0uPZ","51.73370361","-4.10710144","anonymous","EN",67,"electricity consumption","wiper on","gps on gte 1","h1v1",6,"medium","H","H","H","WHAT_Qn",62.02,56.79,19.11,1,179,"H","WHAT_Qn_H_M","H_M","2","75.518","70",-7.979999999999997,3.0188121857428163,"70",-13.21,3.7371459197762014,"15",4.109999999999999,2.0823619695574735,"Neither agree nor disagree",0,"3","3","3","f",true,"5e5d021af1dd4d000e99f375","",false,false,201
"14/11/2021 08:16","14/11/2021 08:32","IP Address","109.152.193.208","100","942","TRUE","14/11/2021 08:32","R_3GwfQXHF6mL0uPZ","51.73370361","-4.10710144","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h1v1",3,"easy","E","E","E","WHAT_Ql",12.85,78.74,34.11,-1,36,"E","WHAT_Ql_E_E","E_E","4","69.237","15",-2.1500000000000004,1.1858665453113342,"79",-0.2600000000000051,-1.3770696490798042,"35",-0.8900000000000006,0.02147972741045234,"Disagree",1,"4","5","4","f",true,"5e5d021af1dd4d000e99f375",false,false,false,202
"14/11/2021 08:16","14/11/2021 08:32","IP Address","109.152.193.208","100","942","TRUE","14/11/2021 08:32","R_3GwfQXHF6mL0uPZ","51.73370361","-4.10710144","anonymous","EN",47,"suspension force","wiper on","gps on gte 1","h1v1",6,"medium","M","M","H","WHAT_Ql",29.42,78.81,41.77,-1,122,"M","WHAT_Ql_M_M","M_M","2","72.293","25",4.420000000000002,2.184280294419383,"75",3.8100000000000023,1.9763636357327625,"30",11.770000000000003,3.57228336665041,"Neither agree nor disagree",0,"3","4","2","f",true,"5e5d021af1dd4d000e99f375",false,false,false,203
"14/11/2021 08:16","14/11/2021 08:32","IP Address","109.152.193.208","100","942","TRUE","14/11/2021 08:32","R_3GwfQXHF6mL0uPZ","51.73370361","-4.10710144","anonymous","EN",22,"electricity consumption","radio on","wiper on gte 1","h1v1",3,"easy","M","H","M","WHAT_Ql",10.99,44.15,19.55,-1,193,"H","WHAT_Ql_H_E","H_E","3","54.393","15",-4.01,2.04788732939655,"40",4.149999999999999,2.095924419998535,"30",-10.45,3.402585758232587,"Disagree",1,"3","3","3","f",true,"5e5d021af1dd4d000e99f375",false,false,false,204
"14/11/2021 08:16","14/11/2021 08:32","IP Address","109.152.193.208","100","942","TRUE","14/11/2021 08:32","R_3GwfQXHF6mL0uPZ","51.73370361","-4.10710144","anonymous","EN",33,"engine temperature","gps on","wiper on gte 1","h1v1",9,"hard","H","H","E","WHERE",15.83,18.52,38.36,1,80,"E","WHERE_E_H","E_H","2","64.758","10",5.83,2.5741015080893894,"20",-1.4800000000000004,0.6825732973475788,"40",-1.6400000000000006,0.8196681834964561,"Agree",1,"3","3","3","f",true,"5e5d021af1dd4d000e99f375","",false,false,205
"14/11/2021 08:16","14/11/2021 08:32","IP Address","109.152.193.208","100","942","TRUE","14/11/2021 08:32","R_3GwfQXHF6mL0uPZ","51.73370361","-4.10710144","anonymous","EN",41,"engine temperature","radio on","wiper on gte 1","h1v1",6,"medium","H","E","M","WHERE",33.93,27.83,33.04,1,150,"M","WHERE_M_M","M_M","2","52.149","50",-16.07,4.017476563020462,"40",-12.170000000000002,3.619999829821358,"30",3.039999999999999,1.6622054996536162,"Neither agree nor disagree",0,"3","2","2","f",true,"5e5d021af1dd4d000e99f375","",false,false,206
"14/11/2021 08:16","14/11/2021 08:32","IP Address","109.152.193.208","100","942","TRUE","14/11/2021 08:32","R_3GwfQXHF6mL0uPZ","51.73370361","-4.10710144","anonymous","EN",20,"electricity consumption","radio on","wiper on gte 1","h1v1",6,"medium","M","H","H","WHERE",31.76,44.37,13.79,1,230,"H","WHERE_H_M","H_M","2","75.84","30",1.7600000000000016,0.9145645234939408,"60",-15.630000000000003,3.977737849242815,"11",2.789999999999999,1.5434958834257713,"Neither agree nor disagree",0,"3","2","2","f",true,"5e5d021af1dd4d000e99f375","",false,false,207
